,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
1165,923838,Steve Ngoura,Centre-Forward,"Feb 22, 2005",19,France,,"1,93m",right,"Jan 1, 2024",AC Le Havre B,€300k,,"Internal winter transfer: AC Le Havre B; Date: Jan 1, 2024",€300k
1166,418651,Yahia Fofana,Goalkeeper,"Aug 21, 2000",23,Cote d'Ivoire,,"1,94m",right,"Jul 1, 2022",Le Havre AC,€3.00m,,,€3.00m
1167,548347,Melvin Zinga,Goalkeeper,"Mar 16, 2002",22,France,,"1,87m",left,"Jul 1, 2022",Angers SCO B,€100k,,,€100k
1168,198709,Cédric Hountondji,Centre-Back,"Jan 19, 1994",30,Benin,,"1,94m",right,"Jul 18, 2022",Clermont Foot 63,€1.80m,,,€1.80m
1169,192492,Jordan Lefort,Centre-Back,"Aug 9, 1993",30,France,,"1,84m",left,"Jul 1, 2023",Paris FC,€900k,,"Joined from Paris FC; date: Jul 1, 2023; fee: free transfer",€900k
1170,804711,Ousmane Camara,Centre-Back,"Mar 6, 2003",21,France,,"1,97m",right,"Aug 16, 2022",Paris FC,€800k,,,€800k
1171,62351,Abdoulaye Bamba,Centre-Back,"Apr 25, 1990",33,Cote d'Ivoire,,"1,82m",right,"Jan 1, 2017",Without Club,€400k,,,€400k
1172,111811,Florent Hanin,Left-Back,"Feb 4, 1990",34,France,,"1,77m",left,"Jul 31, 2023",Paris FC,€400k,,"Joined from Paris FC; date: Jul 31, 2023; fee: free transfer",€400k
1173,406008,Yan Valery,Right-Back,"Feb 22, 1999",25,Tunisia,,"1,85m",right,"Sep 1, 2022",Southampton FC,€2.00m,,,€2.00m
1174,829874,Lilian Raolisoa,Right-Back,"Jun 16, 2000",23,France,,"1,78m",right,"Jul 1, 2023",Angers SCO B,€600k,,"Internal transfer: Angers SCO B; date: Jul 1, 2023",€600k
1175,650104,Zinédine Ould Khaled,Defensive Midfield,"Jan 14, 2000",24,France,,"1,95m",right,"Jul 29, 2019",Angers SCO B,€400k,,,€400k
1176,204585,Joseph Lopy,Central Midfield,"Mar 15, 1992",32,Senegal,,"1,81m",right,"Jul 19, 2023",Nîmes Olympique,€500k,Ankle injury - Return unknown,"Joined from Nîmes Olympique; date: Jul 19, 2023; fee: free transfer",€500k
1177,214532,Pierrick Capelle,Central Midfield,"Apr 15, 1987",36,France,,"1,81m",left,"Jul 1, 2015",Clermont Foot 63,€250k,Team captain,,€250k
1178,592979,Himad Abdelli,Attacking Midfield,"Nov 17, 1999",24,Algeria,,"1,85m",right,"Jul 1, 2022",Le Havre AC,€3.50m,,,€3.50m
1179,425400,Farid El Melali,Left Winger,"Jul 13, 1997",26,Algeria,,"1,68m",both,"Aug 9, 2018",Paradou AC,€800k,,,€800k
1180,986288,Sidiki Cherif,Left Winger,"Dec 15, 2006",17,France,,"1,85m",,"Jul 1, 2023",Angers SCO U19,€100k,,"Internal transfer: Angers SCO U19; date: Jul 1, 2023",€100k
1181,232895,Zinedine Ferhat,Right Winger,"Mar 1, 1993",31,Algeria,,"1,80m",right,"Aug 31, 2023",Alanyaspor,€1.80m,,"Joined from Alanyaspor; date: Aug 31, 2023; fee: free transfer",€1.80m
1182,1101641,Justin-Noël Kalumba,Right Winger,"Dec 25, 2004",19,France,,"1,82m",right,"Jul 1, 2023",Angers SCO B,€250k,,"Internal transfer: Angers SCO B; date: Jul 1, 2023",€250k
1183,126552,Loïs Diony,Centre-Forward,"Dec 20, 1992",31,France,,"1,83m",right,"Sep 10, 2020",: Ablöse free transfer,€2.00m,,,€2.00m
1184,490417,Ibrahima Niane,Centre-Forward,"Mar 11, 1999",25,Senegal,,"1,87m",right,"Jul 1, 2023",FC Metz,€1.20m,,"Joined from FC Metz; date: Jul 1, 2023; fee: €500k",€1.20m
1185,203507,Adrien Hunou,Centre-Forward,"Jan 19, 1994",30,France,,"1,79m",right,"Jul 1, 2022",Minnesota United FC,€800k,,,€800k
1186,461607,Esteban Lepaul,Centre-Forward,"Apr 18, 2000",23,France,,"1,77m",right,"Jan 25, 2024",SAS Epinal,€700k,,"Joined as a winter arrival from: SAS Epinal; date: Jan 25, 2024; fee: €150k",€700k
1187,855160,Guédé Nadje,Centre-Forward,"Nov 12, 2003",20,France,,"1,84m",right,"Jul 1, 2023",Angers SCO B,€100k,,"Internal transfer: Angers SCO B; date: Jul 1, 2023",€100k
1188,193256,Gauthier Gallon,Goalkeeper,"Apr 23, 1993",30,France,,"1,87m",right,"Jul 5, 2023",ESTAC Troyes,€1.50m,,"Joined from ESTAC Troyes; date: Jul 5, 2023; fee: ?",€1.50m
1189,23951,Steve Mandanda,Goalkeeper,"Mar 28, 1985",39,France,,"1,87m",right,"Jul 6, 2022",Olympique Marseille,€1.00m,Team captain,,€1.00m
1190,72414,Geoffrey Lembet,Goalkeeper,"Sep 23, 1988",35,Central African Republic,,"1,86m",left,"Jul 18, 2023",CS Sedan-Ardennes,€150k,,"Joined from CS Sedan-Ardennes; date: Jul 18, 2023; fee: free transfer",€150k
1191,368891,Arthur Theate,Centre-Back,"May 25, 2000",23,Belgium,,"1,85m",left,"Jul 29, 2022",Bologna FC 1909,€20.00m,,,€20.00m
1192,919515,Jeanuël Belocian,Centre-Back,"Feb 17, 2005",19,France,,"1,82m",left,"Jul 1, 2022",Stade Rennais FC U19,€10.00m,,,€10.00m
1193,798404,Alidu Seidu,Centre-Back,"Jun 4, 2000",23,Ghana,,"1,73m",right,"Jan 29, 2024",Clermont Foot 63,€9.00m,,"Joined as a winter arrival from: Clermont Foot 63; date: Jan 29, 2024; fee: €11.00m",€9.00m
1194,711996,Warmed Omari,Centre-Back,"Apr 23, 2000",23,France,,"1,88m",right,"Jul 1, 2021",Stade Rennais FC B,€8.00m,,,€8.00m
1195,572326,Christopher Wooh,Centre-Back,"Sep 18, 2001",22,Cameroon,,"1,91m",right,"Sep 1, 2022",RC Lens,€6.00m,,,€6.00m
1196,654539,Adrien Truffert,Left-Back,"Nov 20, 2001",22,France,,"1,76m",left,"Jul 1, 2020",Stade Rennais FC B,€18.00m,,,€18.00m
1197,1176345,Mahamadou Nagida,Left-Back,"Jun 28, 2005",18,Cameroon,,"1,76m",left,"Jul 1, 2022",,€500k,"Knee injury - Return expected on Jun 30, 2024",,€500k
1198,711980,Guéla Doué,Right-Back,"Oct 17, 2002",21,Cote d'Ivoire,,"1,87m",right,"Jan 22, 2024",Stade Rennais FC B,€7.00m,,,€7.00m
1199,315145,Azor Matusiwa,Defensive Midfield,"Apr 28, 1998",25,Netherlands,,"1,73m",right,"Aug 17, 2021",Stade Reims,€13.00m,,"Joined as a winter arrival from: Stade Reims; date: Jan 22, 2024; fee: €15.50m",€13.00m
1200,285323,Baptiste Santamaria,Defensive Midfield,"Mar 9, 1995",29,France,,"1,83m",right,"Jul 1, 2017",SC Freiburg,€12.00m,,,€12.00m
1201,266359,Benjamin Bourigeaud,Central Midfield,"Jan 14, 1994",30,France,,"1,78m",right,"Jul 7, 2023",RC Lens,€18.00m,,,€18.00m
1202,633992,Enzo Le Fée,Attacking Midfield,"Feb 3, 2000",24,France,,"1,73m",right,"Jul 1, 2022",FC Lorient,€20.00m,,"Joined from FC Lorient; date: Jul 7, 2023; fee: €20.00m",€20.00m
1203,914562,Désiré Doué,Attacking Midfield,"Jun 3, 2005",18,France,,"1,81m",both,"Jul 5, 2023",Stade Rennais FC U19,€20.00m,,,€20.00m
1204,288225,Ludovic Blas,Attacking Midfield,"Dec 31, 1997",26,France,,"1,80m",left,"Aug 31, 2023",FC Nantes,€18.00m,,"Joined from FC Nantes; date: Jul 5, 2023; fee: €15.00m",€18.00m
1205,507341,Fabian Rieder,Attacking Midfield,"Feb 16, 2002",22,Switzerland,,"1,79m",left,"Sep 1, 2022",BSC Young Boys,€10.00m,,"Joined from BSC Young Boys; date: Aug 31, 2023; fee: €15.00m",€10.00m
1206,418659,Amine Gouiri,Left Winger,"Feb 16, 2000",24,Algeria,,"1,81m",right,"Jul 6, 2020",OGC Nice,€28.00m,,,€28.00m
1207,442891,Martin Terrier,Left Winger,"Mar 4, 1997",27,France,,"1,84m",right,"Jan 31, 2023",: Ablöse €12.00m,€25.00m,,,€25.00m
1208,928323,Ibrahim Salah,Left Winger,"Aug 30, 2001",22,Morocco,,"1,86m",right,"Aug 11, 2022",KAA Gent,€5.00m,,,€5.00m
1209,585959,Arnaud Kalimuendo,Centre-Forward,"Jan 20, 2002",22,France,,"1,78m",right,"Aug 29, 2023",Paris Saint-Germain,€20.00m,,,€20.00m
1210,251322,Philipp Köhn,Goalkeeper,"Apr 2, 1998",26,Switzerland,,"1,90m",right,"Jul 15, 2023",Red Bull Salzburg,€7.00m,,"Joined from Red Bull Salzburg; date: Jul 15, 2023; fee: €8.00m",€7.00m
1211,346546,Radoslaw Majecki,Goalkeeper,"Nov 16, 1999",24,Poland,,"1,93m",right,"Jan 29, 2020",Legia Warszawa,€3.00m,,"Returned after loan spell with Cercle Brugge ; date: Jun 30, 2023; fee: End of loan",€3.00m
1212,745341,Yann Lienard,Goalkeeper,"Mar 16, 2003",21,France,,"1,94m",right,"Jul 1, 2023",AS Monaco U21,€200k,,"Internal transfer: AS Monaco U21; date: Jul 1, 2023",€200k
1213,563963,Mohammed Salisu,Centre-Back,"Apr 17, 1999",24,Ghana,,"1,88m",left,"Aug 1, 2023",Southampton FC,€15.00m,,"Joined from Southampton FC; date: Aug 1, 2023; fee: €15.00m",€15.00m
1214,249730,Guillermo Maripán,Centre-Back,"May 6, 1994",29,Chile,,"1,93m",right,"Aug 24, 2019",Deportivo Alavés,€10.00m,,,€10.00m
1215,745181,Soungoutou Magassa,Centre-Back,"Oct 8, 2003",20,France,,"1,88m",right,"Jul 1, 2022",AS Monaco U21,€10.00m,,,€10.00m
1216,228948,Thilo Kehrer,Centre-Back,"Sep 21, 1996",27,Germany,,"1,86m",right,"Jan 5, 2024",West Ham United,€9.00m,,"On loan from West Ham United until Jun 30, 2024",€9.00m
1217,420064,Caio Henrique,Left-Back,"Jul 31, 1997",26,Brazil,,"1,78m",left,"Aug 27, 2020",Atlético de Madrid,€20.00m,Cruciate ligament tear - Return unknown,,€20.00m
1218,375137,Ismail Jakobs,Left-Back,"Aug 17, 1999",24,Senegal,,"1,84m",left,"Jul 12, 2021",1.FC Köln,€8.00m,,,€8.00m
1219,947360,Kassoum Ouattara,Left-Back,"Oct 14, 2004",19,France,,"1,76m",left,"Nov 1, 2023",Amiens SC,€6.00m,,"Joined from Amiens SC; date: Nov 1, 2023; fee: €2.00m",€6.00m
1220,789082,Vanderson,Right-Back,"Jun 21, 2001",22,Brazil,,"1,73m",right,"Jan 1, 2022",Grêmio Foot-Ball Porto Alegrense,€20.00m,,,€20.00m
1221,648779,Wilfried Singo,Right-Back,"Dec 25, 2000",23,Cote d'Ivoire,,"1,90m",right,"Aug 17, 2023",Torino FC,€20.00m,,"Joined from Torino FC; date: Aug 17, 2023; fee: €10.00m",€20.00m
1222,543382,Mohamed Camara,Defensive Midfield,"Jan 6, 2000",24,Mali,,"1,73m",right,"Aug 14, 2022",Red Bull Salzburg,€25.00m,Knee injury - Return unknown,,€25.00m
1223,334526,Denis Zakaria,Defensive Midfield,"Nov 20, 1996",27,Switzerland,,"1,90m",right,"Aug 14, 2023",Juventus FC,€25.00m,,"Joined from Juventus FC; date: Aug 14, 2023; fee: €20.00m",€25.00m
1224,569598,Youssouf Fofana,Central Midfield,"Jan 10, 1999",25,France,,"1,85m",right,"Jan 29, 2020",RC Strasbourg Alsace,€28.00m,,,€28.00m
1225,745178,Edan Diop,Central Midfield,"Aug 28, 2004",19,France,,"1,73m",right,"Jul 1, 2023",AS Monaco U21,€2.00m,,"Internal transfer: AS Monaco U21; date: Jul 1, 2023",€2.00m
1226,263918,Aleksandr Golovin,Attacking Midfield,"May 30, 1996",27,Russia,,"1,78m",right,"Jul 27, 2018",CSKA Moscow,€30.00m,,,€30.00m
1227,810895,Eliesse Ben Seghir,Attacking Midfield,"Feb 16, 2005",19,Morocco,,"1,78m",right,"Jan 1, 2023",AS Monaco U21,€15.00m,,,€15.00m
1228,745200,Maghnes Akliouche,Attacking Midfield,"Feb 25, 2002",22,France,,"1,83m",left,"Jul 1, 2022",AS Monaco U21,€15.00m,,,€15.00m
1229,165793,Takumi Minamino,Left Winger,"Jan 16, 1995",29,Japan,,"1,72m",right,"Jul 1, 2022",Liverpool FC,€15.00m,,,€15.00m
1230,490426,Krépin Diatta,Right Winger,"Feb 25, 1999",25,Senegal,,"1,75m",right,"Jan 21, 2021",Club Brugge KV,€12.00m,,,€12.00m
1231,503770,Folarin Balogun,Centre-Forward,"Jul 3, 2001",22,United States,,"1,78m",right,"Aug 30, 2023",Arsenal FC,€30.00m,,"Joined from Arsenal FC; date: Aug 30, 2023; fee: €30.00m",€30.00m
1232,237662,Breel Embolo,Centre-Forward,"Feb 14, 1997",27,Switzerland,,"1,87m",right,"Jul 15, 2022",Borussia Mönchengladbach,€12.00m,,,€12.00m
1233,146854,Wissam Ben Yedder,Centre-Forward,"Aug 12, 1990",33,France,,"1,70m",both,"Aug 14, 2019",Sevilla FC,€10.00m,Team captain,,€10.00m
1234,193142,Mathieu Michel,Goalkeeper,"Sep 4, 1991",32,France,,"1,88m",right,"Jul 1, 2023",Chamois Niortais FC,€400k,,"Joined from Chamois Niortais FC; date: Jul 1, 2023; fee: free transfer",€400k
1235,331977,François-Joseph Sollacaro,Goalkeeper,"Mar 21, 1994",30,France,,"1,82m",right,"Jul 1, 2018",AC Ajaccio B,€300k,,,€300k
1236,569388,Clément Vidal,Centre-Back,"Jun 18, 2000",23,France,,"1,81m",right,"Jul 1, 2022",Montpellier HSC,€1.00m,,,€1.00m
1237,44421,Cédric Avinel,Centre-Back,"Sep 11, 1986",37,Guadeloupe,,"1,87m",right,"Jul 1, 2017",Clermont Foot 63,€250k,,,€250k
1238,862972,Josué Escartin,Centre-Back,"Mar 21, 2003",21,France,,"1,94m",right,"Jan 4, 2024",Stade Brestois 29,€150k,,"On loan from Stade Brestois 29 until Jun 30, 2024",€150k
1239,550572,Stephen Quemper,Left-Back,"May 12, 1993",30,France,,"1,78m",left,"Jul 21, 2023",EA Guingamp,€500k,,"Joined from EA Guingamp; date: Jul 21, 2023; fee: ?",€500k
1240,57482,Mohamed Youssouf,Right-Back,"Mar 26, 1988",36,Comoros,,"1,69m",right,"Jul 1, 2018",APO Levadiakos,€200k,,,€200k
1241,988213,Salomon Abergel,Right-Back,"Jul 4, 2004",19,France,,"1,70m",right,"Jul 5, 2023",,€200k,,,€200k
1242,449223,Thibault Campanini,Right-Back,"Jul 27, 1998",25,France,,"1,79m",right,"May 15, 2023",AC Ajaccio B,€100k,Knee injury - Return unknown,"Internal transfer: AC Ajaccio B; date: Jul 5, 2023",€100k
1243,1004681,Tony Strata,Right-Back,"Sep 7, 2004",19,Romania,,"1,77m",right,"Jul 1, 2023",AC Ajaccio U19,€100k,,,€100k
1244,989826,Mehdi Puch-Herrantz,Defensive Midfield,"Jan 20, 2004",20,Algeria,,"1,75m",,"Jul 1, 2023",AC Ajaccio B,€250k,Injury to the ankle - Return unknown,"Internal transfer: AC Ajaccio B; date: Jul 1, 2023",€250k
1245,674241,Tim Jabol-Folcarelli,Central Midfield,"Dec 6, 1999",24,France,,"1,87m",right,"Jul 1, 2022",Le Puy Foot 43 Auvergne,€2.00m,,"Joined from Le Puy Foot 43 Auvergne; date: Jul 1, 2023; fee: free transfer",€2.00m
1246,18934,Thomas Mangani,Central Midfield,"Apr 29, 1987",36,France,,"1,83m",left,"Aug 3, 2023",Angers SCO,€300k,,,€300k
1247,353932,Julien Benhaim,Left Midfield,"Oct 25, 1996",27,France,,"1,75m",left,"Jan 25, 2024",Stade Briochin,€300k,Heel injury - Return unknown,"Joined from Stade Briochin; date: Aug 3, 2023; fee: free transfer",€300k
1248,263951,Hamza Sakhi,Attacking Midfield,"Jun 7, 1996",27,Morocco,,"1,76m",right,"Jul 4, 2023",Melbourne City FC,€1.50m,,"Joined as a winter arrival from: Melbourne City FC; date: Jan 25, 2024; fee: free transfer",€1.50m
1249,284526,Valentin Jacob,Attacking Midfield,"Jun 15, 1994",29,France,,"1,71m",both,"Jul 1, 2020",Dijon FCO,€500k,unknown injury - Return unknown,"Joined from Dijon FCO; date: Jul 4, 2023; fee: ?",€500k
1250,149518,Michaël Barreto,Attacking Midfield,"Jan 18, 1991",33,France,,"1,75m",right,"Jul 1, 2023",AJ Auxerre,€300k,,,€300k
1251,919236,Everson Junior,Attacking Midfield,"Nov 7, 2003",20,France,,"1,78m",right,"Jan 15, 2021",AC Ajaccio B,€100k,,"Internal transfer: AC Ajaccio B; date: Jul 1, 2023",€100k
1252,267147,Cyrille Bayala,Right Winger,"May 24, 1996",27,Burkina Faso,,"1,81m",right,"Sep 7, 2020",RC Lens,€800k,,,€800k
1253,119104,Riad Nouri,Right Winger,"Jun 7, 1985",38,France,,"1,78m",right,"Jan 19, 2024",Ümraniyespor,€200k,,,€200k
1254,303410,Christopher Ibayi,Centre-Forward,"Jul 18, 1995",28,Congo,,"1,87m",right,"Jul 1, 2023",FC Rouen 1899,€600k,,"Joined as a winter arrival from: FC Rouen 1899; date: Jan 19, 2024; fee: €100k",€600k
1255,989824,Ben Hamed Touré,Centre-Forward,"Aug 21, 2003",20,Cote d'Ivoire,,"1,85m",,"Jan 1, 2023",AC Ajaccio B,€500k,,"Internal transfer: AC Ajaccio B; date: Jul 1, 2023",€500k
1256,1053240,Moussa Soumano,Centre-Forward,"Jul 9, 2005",18,France,,"1,85m",,"Jan 15, 2024",AC Ajaccio B,€500k,,,€500k
1257,692440,Al Hassan Touré,Centre-Forward,"May 30, 2000",23,Australia,,"1,85m",right,"Aug 24, 2022",Eyüpspor,€350k,Calf injury - Return unknown,"Joined as a winter arrival from: Eyüpspor; date: Jan 15, 2024; fee: free transfer",€350k
1258,463600,Lucas Chevalier,Goalkeeper,"Nov 6, 2001",22,France,,"1,89m",right,"Jul 1, 2020",LOSC Lille B,€22.00m,,,€22.00m
1259,33781,Vito Mannone,Goalkeeper,"Mar 2, 1988",36,Italy,,"1,89m",right,"Aug 29, 2023",FC Lorient,€250k,,"Joined from FC Lorient; date: Aug 29, 2023; fee: €200k",€250k
1260,258267,Adam Jakubech,Goalkeeper,"Jan 2, 1997",27,Slovakia,,"1,88m",right,"Jul 26, 2017",Spartak Trnava,€250k,,,€250k
1261,923831,Leny Yoro,Centre-Back,"Nov 13, 2005",18,France,,"1,90m",right,"Jul 1, 2022",LOSC Lille B,€40.00m,,,€40.00m
1262,648020,Alexsandro,Centre-Back,"Aug 9, 1999",24,Brazil,,"1,89m",right,"Jul 1, 2022",GD Chaves,€7.00m,,,€7.00m
1263,126540,Samuel Umtiti,Centre-Back,"Nov 14, 1993",30,France,,"1,82m",left,"Jul 22, 2023",FC Barcelona,€3.00m,Knee surgery - Return unknown,"Joined from FC Barcelona; date: Jul 22, 2023; fee: free transfer",€3.00m
1264,744074,Rafael Fernandes,Centre-Back,"Jun 28, 2002",21,Portugal,,"1,91m",right,"Jan 31, 2024",FC Arouca,€1.50m,,"Joined as a winter arrival from: FC Arouca; date: Jan 31, 2024; fee: €2.50m",€1.50m
1265,362108,Gabriel Gudmundsson,Left-Back,"Apr 29, 1999",24,Sweden,,"1,80m",left,"Aug 31, 2021",: Ablöse €6.00m,€4.00m,,,€4.00m
1266,124028,Ismaily,Left-Back,"Jan 11, 1990",34,Brazil,,"1,77m",left,"Aug 4, 2022",Shakhtar Donetsk,€2.00m,,,€2.00m
1267,463605,Bafodé Diakité,Right-Back,"Jan 6, 2001",23,France,,"1,85m",right,"Aug 5, 2022",FC Toulouse,€15.00m,,,€15.00m
1268,816580,Tiago Santos,Right-Back,"Jul 23, 2002",21,Portugal,,"1,75m",right,"Jul 5, 2023",GD Estoril Praia,€8.00m,,"Joined from GD Estoril Praia; date: Jul 5, 2023; fee: €6.50m",€8.00m
1269,245537,Nabil Bentaleb,Defensive Midfield,"Nov 24, 1994",29,Algeria,,"1,87m",left,"Aug 28, 2023",Angers SCO,€8.00m,,"Joined from Angers SCO; date: Aug 28, 2023; fee: €4.50m",€8.00m
1270,84301,Benjamin André,Defensive Midfield,"Aug 3, 1990",33,France,,"1,80m",right,"Jul 17, 2019",Stade Rennais FC,€8.00m,,,€8.00m
1271,836518,Ignacio Miramón,Defensive Midfield,"Jun 12, 2003",20,Argentina,,"1,73m",right,"Aug 10, 2023",Club de Gimnasia y Esgrima La Plata,€3.00m,,"Joined from Club de Gimnasia y Esgrima La Plata; date: Aug 10, 2023; fee: €4.00m",€3.00m
1272,1097139,Ayyoub Bouaddi,Central Midfield,"Oct 2, 2007",16,France,,"1,85m",right,"Jul 1, 2023",LOSC Lille U19,€5.00m,,"Internal transfer: LOSC Lille U19; date: Jul 1, 2023",€5.00m
1273,392770,Angel Gomes,Attacking Midfield,"Aug 31, 2000",23,England,,"1,68m",right,"Aug 9, 2020",Manchester United,€22.00m,"Hamstring injury - Return expected on Apr 18, 2024",,€22.00m
1274,386726,Yusuf Yazıcı,Attacking Midfield,"Jan 29, 1997",27,Türkiye,,"1,84m",left,"Aug 6, 2019",Trabzonspor,€10.00m,,"Returned after loan spell with Trabzonspor; date: Jun 30, 2023; fee: End of loan",€10.00m
1275,113707,Rémy Cabella,Attacking Midfield,"Mar 8, 1990",34,France,,"1,72m",right,"Jul 10, 2022",Montpellier HSC,€4.00m,,,€4.00m
1276,652275,Hákon Arnar Haraldsson,Left Winger,"Apr 10, 2003",20,Iceland,,"1,80m",right,"Jul 17, 2023",FC Copenhagen,€8.00m,,"Joined from FC Copenhagen; date: Jul 17, 2023; fee: €15.00m",€8.00m
1277,815652,Tiago Morais,Left Winger,"Sep 3, 2003",20,Portugal,,"1,68m",right,"Jan 30, 2024",Boavista FC,€3.00m,,"Joined as a winter arrival from: Boavista FC; date: Jan 30, 2024; fee: €3.00m",€3.00m
1278,149716,Ivan Cavaleiro,Left Winger,"Oct 18, 1993",30,Angola,,"1,75m",right,"Aug 10, 2023",Fulham FC,€2.50m,,"Joined from Fulham FC; date: Aug 10, 2023; fee: free transfer",€2.50m
1279,496857,Edon Zhegrova,Right Winger,"Mar 31, 1999",25,Kosovo,,"1,81m",left,"Jan 14, 2022",FC Basel 1893,€15.00m,,,€15.00m
1280,400485,Adam Ounas,Right Winger,"Nov 11, 1996",27,Algeria,,"1,72m",left,"Sep 1, 2022",SSC Napoli,€5.00m,,,€5.00m
1281,533738,Jonathan David,Centre-Forward,"Jan 14, 2000",24,Canada,,"1,80m",both,"Aug 11, 2020",KAA Gent,€50.00m,,,€50.00m
1282,583699,Andrej Ilic,Centre-Forward,"Apr 3, 2000",24,Serbia,,"1,89m",right,"Feb 1, 2024",Vålerenga Fotball Elite,€3.00m,"Broken fibula - Return expected on Apr 7, 2024","Joined as a winter arrival from: Vålerenga Fotball Elite; date: Feb 1, 2024; fee: €3.75m",€3.00m
1283,315858,Gianluigi Donnarumma,Goalkeeper,"Feb 25, 1999",25,Italy,,"1,96m",right,"Jul 14, 2021",AC Milan,€40.00m,,,€40.00m
1284,466783,Arnau Tenas,Goalkeeper,"May 30, 2001",22,Spain,,"1,85m",right,"Jul 30, 2023",FC Barcelona Atlètic,€5.00m,,"Joined from FC Barcelona Atlètic; date: Jul 30, 2023; fee: free transfer",€5.00m
1285,79422,Keylor Navas,Goalkeeper,"Dec 15, 1986",37,Costa Rica,,"1,85m",right,"Sep 2, 2019",Real Madrid,€2.00m,,"Returned after loan spell with Nottingham Forest; date: Jun 30, 2023; fee: End of loan",€2.00m
1286,207302,Sergio Rico,Goalkeeper,"Sep 1, 1993",30,Spain,,"1,96m",right,"Sep 5, 2020",Sevilla FC,€2.00m,Fitness - Return unknown,,€2.00m
1287,93730,Alexandre Letellier,Goalkeeper,"Dec 11, 1990",33,France,,"1,93m",right,"Sep 25, 2020",US Orléans,€300k,,,€300k
1288,181767,Marquinhos,Centre-Back,"May 14, 1994",29,Brazil,,"1,83m",right,"Jul 19, 2013",: Ablöse €31.40m,€55.00m,Team captain; Achilles tendon contusion - Return unknown,,€55.00m
1289,204069,Milan Skriniar,Centre-Back,"Feb 11, 1995",29,Slovakia,,"1,88m",right,"Jul 6, 2023",Inter Milan,€40.00m,,"Joined from Inter Milan; date: Jul 6, 2023; fee: free transfer",€40.00m
1290,872171,Lucas Beraldo,Centre-Back,"Nov 24, 2003",20,Brazil,,"1,82m",left,"Jan 1, 2024",São Paulo Futebol Clube,€20.00m,,"Joined as a winter arrival from: São Paulo Futebol Clube; date: Jan 1, 2024; fee: €20.00m",€20.00m
1291,282041,Presnel Kimpembe,Centre-Back,"Aug 13, 1995",28,France,,"1,83m",left,"Jul 1, 2015",Paris Saint-Germain B,€15.00m,Achilles tendon rupture - Return unknown,,€15.00m
1292,616341,Nuno Mendes,Left-Back,"Jun 19, 2002",21,Portugal,,"1,83m",left,"Jul 1, 2022",Sporting CP,€60.00m,,,€60.00m
1293,281963,Lucas Hernández,Left-Back,"Feb 14, 1996",28,France,,"1,84m",left,"Jul 9, 2023",Bayern Munich,€45.00m,,"Joined from Bayern Munich; date: Jul 9, 2023; fee: €45.00m",€45.00m
1294,126710,Layvin Kurzawa,Left-Back,"Sep 4, 1992",31,France,,"1,82m",left,"Aug 27, 2015",AS Monaco,€2.50m,,"Returned after loan spell with Fulham FC; date: Jun 30, 2023; fee: End of loan",€2.50m
1295,398073,Achraf Hakimi,Right-Back,"Nov 4, 1998",25,Morocco,,"1,81m",right,"Jul 6, 2021",Inter Milan,€65.00m,,,€65.00m
1296,348026,Nordi Mukiele,Right-Back,"Nov 1, 1997",26,France,,"1,87m",right,"Jul 26, 2022",RB Leipzig,€10.00m,,,€10.00m
1297,476701,Manuel Ugarte,Defensive Midfield,"Apr 11, 2001",22,Uruguay,,"1,82m",right,"Jul 7, 2023",Sporting CP,€60.00m,,"Joined from Sporting CP; date: Jul 7, 2023; fee: €60.00m",€60.00m
1298,141050,Danilo Pereira,Defensive Midfield,"Sep 9, 1991",32,Portugal,,"1,88m",right,"Jul 1, 2021",FC Porto,€9.00m,,,€9.00m
