"Location";"TimeStamp";"Year";"Month";"MonthDay";"DailyAmount";"Weekday"
"DriveUp";"20130612";2013;"6";12;32060;"Thu"
"DriveUp";"20130613";2013;"6";13;18760;"Fri"
"DriveUp";"20130614";2013;"6";14;20160;"Sat"
"DriveUp";"20130615";2013;"6";15;23330;"Sun"
"DriveUp";"20130616";2013;"6";16;30656;"Mon"
"DriveUp";"20130617";2013;"6";17;41330;"Tue"
"DriveUp";"20130618";2013;"6";18;46690;"Wed"
"DriveUp";"20130619";2013;"6";19;32970;"Thu"
"DriveUp";"20130620";2013;"6";20;17410;"Fri"
"DriveUp";"20130621";2013;"6";21;20000;"Sat"
"DriveUp";"20130622";2013;"6";22;19440;"Sun"
"DriveUp";"20130623";2013;"6";23;28530;"Mon"
"DriveUp";"20130624";2013;"6";24;27407;"Tue"
"DriveUp";"20130625";2013;"6";25;33780;"Wed"
"DriveUp";"20130626";2013;"6";26;29430;"Thu"
"DriveUp";"20130627";2013;"6";27;18280;"Fri"
"DriveUp";"20130628";2013;"6";28;22020;"Sat"
"DriveUp";"20130629";2013;"6";29;20160;"Sun"
"DriveUp";"20130630";2013;"6";30;22800;"Mon"
"DriveUp";"20130701";2013;"7";1;31860;"Tue"
"DriveUp";"20130702";2013;"7";2;37440;"Wed"
"DriveUp";"20130703";2013;"7";3;44700;"Thu"
"DriveUp";"20130704";2013;"7";4;64380;"Fri"
"DriveUp";"20130705";2013;"7";5;0;"Sat"
"DriveUp";"20130706";2013;"7";6;0;"Sun"
"DriveUp";"20130707";2013;"7";7;0;"Mon"
"DriveUp";"20130708";2013;"7";8;0;"Tue"
"DriveUp";"20130709";2013;"7";9;23070;"Wed"
"DriveUp";"20130710";2013;"7";10;60165;"Thu"
"DriveUp";"20130711";2013;"7";11;55910;"Fri"
"DriveUp";"20130712";2013;"7";12;45640;"Sat"
"DriveUp";"20130713";2013;"7";13;34610;"Sun"
"DriveUp";"20130714";2013;"7";14;27910;"Mon"
"DriveUp";"20130715";2013;"7";15;35590;"Tue"
"DriveUp";"20130716";2013;"7";16;38602;"Wed"
"DriveUp";"20130717";2013;"7";17;66190;"Thu"
"DriveUp";"20130718";2013;"7";18;71140;"Fri"
"DriveUp";"20130719";2013;"7";19;45000;"Sat"
"DriveUp";"20130720";2013;"7";20;25040;"Sun"
"DriveUp";"20130721";2013;"7";21;34810;"Mon"
"DriveUp";"20130722";2013;"7";22;29410;"Tue"
"DriveUp";"20130723";2013;"7";23;40390;"Wed"
"DriveUp";"20130724";2013;"7";24;37967;"Thu"
"DriveUp";"20130725";2013;"7";25;52530;"Fri"
"DriveUp";"20130726";2013;"7";26;52230;"Sat"
"DriveUp";"20130727";2013;"7";27;28850;"Sun"
"DriveUp";"20130728";2013;"7";28;31050;"Mon"
"DriveUp";"20130729";2013;"7";29;27480;"Tue"
"DriveUp";"20130730";2013;"7";30;34480;"Wed"
"DriveUp";"20130801";2013;"8";1;30400;"Thu"
"DriveUp";"20130802";2013;"8";2;34160;"Fri"
"DriveUp";"20130803";2013;"8";3;39480;"Sat"
"DriveUp";"20130804";2013;"8";4;65280;"Sun"
"DriveUp";"20130805";2013;"8";5;0;"Mon"
"DriveUp";"20130806";2013;"8";6;0;"Tue"
"DriveUp";"20130807";2013;"8";7;0;"Wed"
"DriveUp";"20130808";2013;"8";8;0;"Thu"
"DriveUp";"20130809";2013;"8";9;22770;"Fri"
"DriveUp";"20130810";2013;"8";10;51550;"Sat"
"DriveUp";"20130811";2013;"8";11;55530;"Sun"
"DriveUp";"20130812";2013;"8";12;45760;"Mon"
"DriveUp";"20130813";2013;"8";13;28690;"Tue"
"DriveUp";"20130814";2013;"8";14;30990;"Wed"
"DriveUp";"20130815";2013;"8";15;35620;"Thu"
"DriveUp";"20130816";2013;"8";16;47748;"Fri"
"DriveUp";"20130817";2013;"8";17;66970;"Sat"
"DriveUp";"20130818";2013;"8";18;64650;"Sun"
"DriveUp";"20130819";2013;"8";19;50070;"Mon"
"DriveUp";"20130820";2013;"8";20;26690;"Tue"
"DriveUp";"20130821";2013;"8";21;36580;"Wed"
"DriveUp";"20130822";2013;"8";22;31700;"Thu"
"DriveUp";"20130823";2013;"8";23;43900;"Fri"
"DriveUp";"20130824";2013;"8";24;42431;"Sat"
"DriveUp";"20130825";2013;"8";25;53570;"Sun"
"DriveUp";"20130826";2013;"8";26;52090;"Mon"
"DriveUp";"20130827";2013;"8";27;25510;"Tue"
"DriveUp";"20130828";2013;"8";28;29420;"Wed"
"DriveUp";"20130829";2013;"8";29;29490;"Thu"
"DriveUp";"20130830";2013;"8";30;36330;"Fri"
"DriveUp";"20130901";2013;"9";1;22570;"Sat"
"DriveUp";"20130902";2013;"9";2;26430;"Sun"
"DriveUp";"20130903";2013;"9";3;29680;"Mon"
"DriveUp";"20130904";2013;"9";4;43710;"Tue"
"DriveUp";"20130905";2013;"9";5;0;"Wed"
"DriveUp";"20130906";2013;"9";6;0;"Thu"
"DriveUp";"20130907";2013;"9";7;0;"Fri"
"DriveUp";"20130908";2013;"9";8;0;"Sat"
"DriveUp";"20130909";2013;"9";9;14930;"Sun"
"DriveUp";"20130910";2013;"9";10;39490;"Mon"
"DriveUp";"20130911";2013;"9";11;38340;"Tue"
"DriveUp";"20130912";2013;"9";12;33650;"Wed"
"DriveUp";"20130913";2013;"9";13;21220;"Thu"
"DriveUp";"20130914";2013;"9";14;22420;"Fri"
"DriveUp";"20130915";2013;"9";15;24990;"Sat"
"DriveUp";"20130916";2013;"9";16;33904;"Sun"
"DriveUp";"20130917";2013;"9";17;48630;"Mon"
"DriveUp";"20130918";2013;"9";18;43520;"Tue"
"DriveUp";"20130919";2013;"9";19;33780;"Wed"
"DriveUp";"20130920";2013;"9";20;16130;"Thu"
"DriveUp";"20130921";2013;"9";21;22270;"Fri"
"DriveUp";"20130922";2013;"9";22;20180;"Sat"
"DriveUp";"20130923";2013;"9";23;29270;"Sun"
"DriveUp";"20130924";2013;"9";24;25270;"Mon"
"DriveUp";"20130925";2013;"9";25;35350;"Tue"
"DriveUp";"20130926";2013;"9";26;35380;"Wed"
"DriveUp";"20130927";2013;"9";27;17120;"Thu"
"DriveUp";"20130928";2013;"9";28;18270;"Fri"
"DriveUp";"20130929";2013;"9";29;19670;"Sat"
"DriveUp";"20130930";2013;"9";30;22360;"Sun"
"DriveUp";"20131001";2013;"10";1;24440;"Mon"
"DriveUp";"20131002";2013;"10";2;22620;"Tue"
"DriveUp";"20131003";2013;"10";3;27000;"Wed"
"DriveUp";"20131004";2013;"10";4;45100;"Thu"
"DriveUp";"20131005";2013;"10";5;0;"Fri"
"DriveUp";"20131006";2013;"10";6;0;"Sat"
"DriveUp";"20131007";2013;"10";7;0;"Sun"
"DriveUp";"20131008";2013;"10";8;0;"Mon"
"DriveUp";"20131009";2013;"10";9;15990;"Tue"
"DriveUp";"20131010";2013;"10";10;32275;"Wed"
"DriveUp";"20131011";2013;"10";11;40400;"Thu"
"DriveUp";"20131012";2013;"10";12;25600;"Fri"
"DriveUp";"20131013";2013;"10";13;20410;"Sat"
"DriveUp";"20131014";2013;"10";14;18990;"Sun"
"DriveUp";"20131015";2013;"10";15;26460;"Mon"
"DriveUp";"20131016";2013;"10";16;30442;"Tue"
"DriveUp";"20131017";2013;"10";17;40330;"Wed"
"DriveUp";"20131018";2013;"10";18;46310;"Thu"
"DriveUp";"20131019";2013;"10";19;29010;"Fri"
"DriveUp";"20131020";2013;"10";20;18310;"Sat"
"DriveUp";"20131021";2013;"10";21;22360;"Sun"
"DriveUp";"20131022";2013;"10";22;18960;"Mon"
"DriveUp";"20131023";2013;"10";23;23700;"Tue"
"DriveUp";"20131024";2013;"10";24;27660;"Wed"
"DriveUp";"20131025";2013;"10";25;34810;"Thu"
"DriveUp";"20131026";2013;"10";26;33810;"Fri"
"DriveUp";"20131027";2013;"10";27;20990;"Sat"
"DriveUp";"20131028";2013;"10";28;20790;"Sun"
"DriveUp";"20131029";2013;"10";29;17020;"Mon"
"DriveUp";"20131030";2013;"10";30;22480;"Tue"
"DriveUp";"20131101";2013;"11";1;22610;"Wed"
"DriveUp";"20131102";2013;"11";2;22910;"Thu"
"DriveUp";"20131103";2013;"11";3;27080;"Fri"
"DriveUp";"20131104";2013;"11";4;44650;"Sat"
"DriveUp";"20131105";2013;"11";5;0;"Sun"
"DriveUp";"20131106";2013;"11";6;0;"Mon"
"DriveUp";"20131107";2013;"11";7;0;"Tue"
"DriveUp";"20131108";2013;"11";8;0;"Wed"
"DriveUp";"20131109";2013;"11";9;14680;"Thu"
"DriveUp";"20131110";2013;"11";10;37400;"Fri"
"DriveUp";"20131111";2013;"11";11;38260;"Sat"
"DriveUp";"20131112";2013;"11";12;31450;"Sun"
"DriveUp";"20131113";2013;"11";13;18680;"Mon"
"DriveUp";"20131114";2013;"11";14;19930;"Tue"
"DriveUp";"20131115";2013;"11";15;24760;"Wed"
"DriveUp";"20131116";2013;"11";16;34384;"Thu"
"DriveUp";"20131117";2013;"11";17;38560;"Fri"
"DriveUp";"20131118";2013;"11";18;46430;"Sat"
"DriveUp";"20131119";2013;"11";19;33350;"Sun"
"DriveUp";"20131120";2013;"11";20;15150;"Mon"
"DriveUp";"20131121";2013;"11";21;22080;"Tue"
"DriveUp";"20131122";2013;"11";22;24100;"Wed"
"DriveUp";"20131123";2013;"11";23;30340;"Thu"
"DriveUp";"20131124";2013;"11";24;25944;"Fri"
"DriveUp";"20131125";2013;"11";25;34100;"Sat"
"DriveUp";"20131126";2013;"11";26;33820;"Sun"
"DriveUp";"20131127";2013;"11";27;20720;"Mon"
"DriveUp";"20131128";2013;"11";28;19480;"Tue"
"DriveUp";"20131129";2013;"11";29;16630;"Wed"
"DriveUp";"20131130";2013;"11";30;24070;"Thu"
"DriveUp";"20131201";2013;"12";1;34340;"Fri"
"DriveUp";"20131202";2013;"12";2;35610;"Sat"
"DriveUp";"20131203";2013;"12";3;42930;"Sun"
"DriveUp";"20131204";2013;"12";4;64520;"Mon"
"DriveUp";"20131205";2013;"12";5;0;"Tue"
"DriveUp";"20131206";2013;"12";6;0;"Wed"
"DriveUp";"20131207";2013;"12";7;0;"Thu"
"DriveUp";"20131208";2013;"12";8;0;"Fri"
"DriveUp";"20131209";2013;"12";9;23640;"Sat"
"DriveUp";"20131210";2013;"12";10;75345;"Sun"
"DriveUp";"20131211";2013;"12";11;60090;"Mon"
"DriveUp";"20131212";2013;"12";12;44960;"Tue"
"DriveUp";"20131213";2013;"12";13;28720;"Wed"
"DriveUp";"20131214";2013;"12";14;28000;"Thu"
"DriveUp";"20131215";2013;"12";15;35240;"Fri"
"DriveUp";"20131216";2013;"12";16;47712;"Sat"
"DriveUp";"20131217";2013;"12";17;59090;"Sun"
"DriveUp";"20131218";2013;"12";18;65700;"Mon"
"DriveUp";"20131219";2013;"12";19;44780;"Tue"
"DriveUp";"20131220";2013;"12";20;22780;"Wed"
"DriveUp";"20131221";2013;"12";21;31770;"Thu"
"DriveUp";"20131222";2013;"12";22;28310;"Fri"
"DriveUp";"20131223";2013;"12";23;38180;"Sat"
"DriveUp";"20131224";2013;"12";24;40077;"Sun"
"DriveUp";"20131225";2013;"12";25;53310;"Mon"
"DriveUp";"20131226";2013;"12";26;49520;"Tue"
"DriveUp";"20131227";2013;"12";27;29090;"Wed"
"DriveUp";"20131228";2013;"12";28;29130;"Thu"
"DriveUp";"20131229";2013;"12";29;27970;"Fri"
"DriveUp";"20131230";2013;"12";30;34410;"Sat"
"DriveUp";"20140101";2014;"1";1;26750;"Sun"
"DriveUp";"20140102";2014;"1";2;24520;"Mon"
"DriveUp";"20140103";2014;"1";3;32100;"Tue"
"DriveUp";"20140104";2014;"1";4;49580;"Wed"
"DriveUp";"20140105";2014;"1";5;0;"Thu"
"DriveUp";"20140106";2014;"1";6;0;"Fri"
"DriveUp";"20140107";2014;"1";7;0;"Sat"
"DriveUp";"20140108";2014;"1";8;0;"Sun"
"DriveUp";"20140109";2014;"1";9;18950;"Mon"
"DriveUp";"20140110";2014;"1";10;41825;"Tue"
"DriveUp";"20140111";2014;"1";11;46810;"Wed"
"DriveUp";"20140112";2014;"1";12;35940;"Thu"
"DriveUp";"20140113";2014;"1";13;26360;"Fri"
"DriveUp";"20140114";2014;"1";14;25010;"Sat"
"DriveUp";"20140115";2014;"1";15;27090;"Sun"
"DriveUp";"20140116";2014;"1";16;32726;"Mon"
"DriveUp";"20140117";2014;"1";17;41820;"Tue"
"DriveUp";"20140118";2014;"1";18;52960;"Wed"
"DriveUp";"20140119";2014;"1";19;35360;"Thu"
"DriveUp";"20140120";2014;"1";20;20010;"Fri"
"DriveUp";"20140121";2014;"1";21;25840;"Sat"
"DriveUp";"20140122";2014;"1";22;24570;"Sun"
"DriveUp";"20140123";2014;"1";23;30820;"Mon"
"DriveUp";"20140124";2014;"1";24;30618;"Tue"
"DriveUp";"20140125";2014;"1";25;41770;"Wed"
"DriveUp";"20140126";2014;"1";26;42740;"Thu"
"DriveUp";"20140127";2014;"1";27;22800;"Fri"
"DriveUp";"20140128";2014;"1";28;21250;"Sat"
"DriveUp";"20140129";2014;"1";29;19680;"Sun"
"DriveUp";"20140130";2014;"1";30;26200;"Mon"
"DriveUp";"20140201";2014;"2";1;41310;"Tue"
"DriveUp";"20140202";2014;"2";2;40400;"Wed"
"DriveUp";"20140203";2014;"2";3;48740;"Thu"
"DriveUp";"20140204";2014;"2";4;81720;"Fri"
"DriveUp";"20140205";2014;"2";5;0;"Sat"
"DriveUp";"20140206";2014;"2";6;0;"Sun"
"DriveUp";"20140207";2014;"2";7;0;"Mon"
"DriveUp";"20140208";2014;"2";8;0;"Tue"
"DriveUp";"20140209";2014;"2";9;26850;"Wed"
"DriveUp";"20140210";2014;"2";10;69845;"Thu"
"DriveUp";"20140211";2014;"2";11;66440;"Fri"
"DriveUp";"20140212";2014;"2";12;56810;"Sat"
"DriveUp";"20140213";2014;"2";13;38500;"Sun"
"DriveUp";"20140214";2014;"2";14;32780;"Mon"
"DriveUp";"20140215";2014;"2";15;37340;"Tue"
"DriveUp";"20140216";2014;"2";16;53850;"Wed"
"DriveUp";"20140217";2014;"2";17;77210;"Thu"
"DriveUp";"20140218";2014;"2";18;78000;"Fri"
"DriveUp";"20140219";2014;"2";19;60850;"Sat"
"DriveUp";"20140220";2014;"2";20;28850;"Sun"
"DriveUp";"20140221";2014;"2";21;38210;"Mon"
"DriveUp";"20140222";2014;"2";22;30680;"Tue"
"DriveUp";"20140223";2014;"2";23;49320;"Wed"
"DriveUp";"20140224";2014;"2";24;46671;"Thu"
"DriveUp";"20140225";2014;"2";25;61380;"Fri"
"DriveUp";"20140226";2014;"2";26;61390;"Sat"
"DriveUp";"20140227";2014;"2";27;30230;"Sun"
"DriveUp";"20140228";2014;"2";28;35610;"Mon"
"DriveUp";"20140229";2014;"2";29;34110;"Tue"
"DriveUp";"20140230";2014;"2";30;40770;"Wed"
"DriveUp";"20140301";2014;"3";1;23920;"Thu"
"DriveUp";"20140302";2014;"3";2;27860;"Fri"
"DriveUp";"20140303";2014;"3";3;29830;"Sat"
"DriveUp";"20140304";2014;"3";4;48300;"Sun"
"DriveUp";"20140305";2014;"3";5;0;"Mon"
"DriveUp";"20140306";2014;"3";6;0;"Tue"
"DriveUp";"20140307";2014;"3";7;0;"Wed"
"DriveUp";"20140308";2014;"3";8;0;"Thu"
"DriveUp";"20140309";2014;"3";9;16640;"Fri"
"DriveUp";"20140310";2014;"3";10;68640;"Sat"
"DriveUp";"20140311";2014;"3";11;42810;"Sun"
"DriveUp";"20140312";2014;"3";12;40710;"Mon"
"DriveUp";"20140313";2014;"3";13;26140;"Tue"
"DriveUp";"20140314";2014;"3";14;23150;"Wed"
"DriveUp";"20140315";2014;"3";15;26900;"Thu"
"DriveUp";"20140316";2014;"3";16;34578;"Fri"
"DriveUp";"20140317";2014;"3";17;48120;"Sat"
"DriveUp";"20140318";2014;"3";18;54750;"Sun"
"DriveUp";"20140319";2014;"3";19;37080;"Mon"
"DriveUp";"20140320";2014;"3";20;17600;"Tue"
"DriveUp";"20140321";2014;"3";21;28340;"Wed"
"DriveUp";"20140322";2014;"3";22;21710;"Thu"
"DriveUp";"20140323";2014;"3";23;28260;"Fri"
"DriveUp";"20140324";2014;"3";24;28647;"Sat"
"DriveUp";"20140325";2014;"3";25;40520;"Sun"
"DriveUp";"20140326";2014;"3";26;37670;"Mon"
"DriveUp";"20140327";2014;"3";27;20990;"Tue"
"DriveUp";"20140328";2014;"3";28;23590;"Wed"
"DriveUp";"20140329";2014;"3";29;22310;"Thu"
"DriveUp";"20140330";2014;"3";30;25000;"Fri"
"DriveUp";"20140401";2014;"4";1;26670;"Sat"
"DriveUp";"20140402";2014;"4";2;27800;"Sun"
"DriveUp";"20140403";2014;"4";3;31180;"Mon"
"DriveUp";"20140404";2014;"4";4;53320;"Tue"
"DriveUp";"20140405";2014;"4";5;0;"Wed"
"DriveUp";"20140406";2014;"4";6;0;"Thu"
"DriveUp";"20140407";2014;"4";7;0;"Fri"
"DriveUp";"20140408";2014;"4";8;0;"Sat"
"DriveUp";"20140409";2014;"4";9;18170;"Sun"
"DriveUp";"20140410";2014;"4";10;46625;"Mon"
"DriveUp";"20140411";2014;"4";11;47840;"Tue"
"DriveUp";"20140412";2014;"4";12;36070;"Wed"
"DriveUp";"20140413";2014;"4";13;25280;"Thu"
"DriveUp";"20140414";2014;"4";14;24700;"Fri"
"DriveUp";"20140415";2014;"4";15;27080;"Sat"
"DriveUp";"20140416";2014;"4";16;32810;"Sun"
"DriveUp";"20140417";2014;"4";17;49340;"Mon"
"DriveUp";"20140418";2014;"4";18;51670;"Tue"
"DriveUp";"20140419";2014;"4";19;38910;"Wed"
"DriveUp";"20140420";2014;"4";20;19790;"Thu"
"DriveUp";"20140421";2014;"4";21;25100;"Fri"
"DriveUp";"20140422";2014;"4";22;25610;"Sat"
"DriveUp";"20140423";2014;"4";23;31380;"Sun"
"DriveUp";"20140424";2014;"4";24;33914;"Mon"
"DriveUp";"20140425";2014;"4";25;39170;"Tue"
"DriveUp";"20140426";2014;"4";26;40600;"Wed"
"DriveUp";"20140427";2014;"4";27;21870;"Thu"
"DriveUp";"20140428";2014;"4";28;20600;"Fri"
"DriveUp";"20140429";2014;"4";29;22730;"Sat"
"DriveUp";"20140430";2014;"4";30;24920;"Sun"
"DriveUp";"20140501";2014;"5";1;24000;"Mon"
"DriveUp";"20140502";2014;"5";2;28180;"Tue"
"DriveUp";"20140503";2014;"5";3;30940;"Wed"
"DriveUp";"20140504";2014;"5";4;47950;"Thu"
"DriveUp";"20140505";2014;"5";5;0;"Fri"
"DriveUp";"20140506";2014;"5";6;0;"Sat"
"DriveUp";"20140507";2014;"5";7;0;"Sun"
"DriveUp";"20140508";2014;"5";8;0;"Mon"
"DriveUp";"20140509";2014;"5";9;17230;"Tue"
"DriveUp";"20140510";2014;"5";10;46400;"Wed"
"DriveUp";"20140511";2014;"5";11;42790;"Thu"
"DriveUp";"20140512";2014;"5";12;31600;"Fri"
"DriveUp";"20140513";2014;"5";13;25160;"Sat"
"DriveUp";"20140514";2014;"5";14;23820;"Sun"
"DriveUp";"20140515";2014;"5";15;24940;"Mon"
"DriveUp";"20140516";2014;"5";16;36742;"Tue"
"DriveUp";"20140517";2014;"5";17;51350;"Wed"
"DriveUp";"20140518";2014;"5";18;56340;"Thu"
"DriveUp";"20140519";2014;"5";19;36570;"Fri"
"DriveUp";"20140520";2014;"5";20;24460;"Sat"
"DriveUp";"20140521";2014;"5";21;26310;"Sun"
"DriveUp";"20140522";2014;"5";22;25540;"Mon"
"DriveUp";"20140523";2014;"5";23;34280;"Tue"
"DriveUp";"20140524";2014;"5";24;32894;"Wed"
"DriveUp";"20140525";2014;"5";25;38380;"Thu"
"DriveUp";"20140526";2014;"5";26;38680;"Fri"
"DriveUp";"20140527";2014;"5";27;19950;"Sat"
"DriveUp";"20140528";2014;"5";28;26130;"Sun"
"DriveUp";"20140529";2014;"5";29;19740;"Mon"
"DriveUp";"20140530";2014;"5";30;25590;"Tue"
"DriveUp";"20140601";2014;"6";1;27530;"Wed"
"DriveUp";"20140602";2014;"6";2;28430;"Thu"
"DriveUp";"20140603";2014;"6";3;33050;"Fri"
"DriveUp";"20140604";2014;"6";4;53210;"Sat"
"DriveUp";"20140605";2014;"6";5;0;"Sun"
"DriveUp";"20140606";2014;"6";6;0;"Mon"
"DriveUp";"20140607";2014;"6";7;0;"Tue"
"DriveUp";"20140608";2014;"6";8;0;"Wed"
"DriveUp";"20140609";2014;"6";9;18840;"Thu"
"DriveUp";"20140610";2014;"6";10;36195;"Fri"
"DriveUp";"20140611";2014;"6";11;38670;"Sat"
"DriveUp";"20140612";2014;"6";12;34890;"Sun"
"DriveUp";"20140613";2014;"6";13;23310;"Mon"
"DriveUp";"20140614";2014;"6";14;27040;"Tue"
"DriveUp";"20140615";2014;"6";15;29240;"Wed"
"DriveUp";"20140616";2014;"6";16;34366;"Thu"
"DriveUp";"20140617";2014;"6";17;50110;"Fri"
"DriveUp";"20140618";2014;"6";18;53210;"Sat"
"DriveUp";"20140619";2014;"6";19;38670;"Sun"
"DriveUp";"20140620";2014;"6";20;17290;"Mon"
"DriveUp";"20140621";2014;"6";21;25690;"Tue"
"DriveUp";"20140622";2014;"6";22;25340;"Wed"
"DriveUp";"20140623";2014;"6";23;30870;"Thu"
"DriveUp";"20140624";2014;"6";24;34237;"Fri"
"DriveUp";"20140625";2014;"6";25;37650;"Sat"
"DriveUp";"20140626";2014;"6";26;40540;"Sun"
"DriveUp";"20140627";2014;"6";27;20030;"Mon"
"DriveUp";"20140628";2014;"6";28;21530;"Tue"
"DriveUp";"20140629";2014;"6";29;21750;"Wed"
"DriveUp";"20140630";2014;"6";30;27670;"Thu"
"DriveUp";"20140701";2014;"7";1;40520;"Fri"
"DriveUp";"20140702";2014;"7";2;40150;"Sat"
"DriveUp";"20140703";2014;"7";3;46090;"Sun"
"DriveUp";"20140704";2014;"7";4;75850;"Mon"
"DriveUp";"20140705";2014;"7";5;0;"Tue"
"DriveUp";"20140706";2014;"7";6;0;"Wed"
"DriveUp";"20140707";2014;"7";7;0;"Thu"
"DriveUp";"20140708";2014;"7";8;0;"Fri"
"DriveUp";"20140709";2014;"7";9;27530;"Sat"
"DriveUp";"20140710";2014;"7";10;50600;"Sun"
"DriveUp";"20140711";2014;"7";11;60290;"Mon"
"DriveUp";"20140712";2014;"7";12;52020;"Tue"
"DriveUp";"20140713";2014;"7";13;33820;"Wed"
"DriveUp";"20140714";2014;"7";14;36180;"Thu"
"DriveUp";"20140715";2014;"7";15;38130;"Fri"
"DriveUp";"20140716";2014;"7";16;52380;"Sat"
"DriveUp";"20140717";2014;"7";17;79780;"Sun"
"DriveUp";"20140718";2014;"7";18;77230;"Mon"
"DriveUp";"20140719";2014;"7";19;56320;"Tue"
"DriveUp";"20140720";2014;"7";20;29900;"Wed"
"DriveUp";"20140721";2014;"7";21;38730;"Thu"
"DriveUp";"20140722";2014;"7";22;37310;"Fri"
"DriveUp";"20140723";2014;"7";23;49380;"Sat"
"DriveUp";"20140724";2014;"7";24;45819;"Sun"
"DriveUp";"20140725";2014;"7";25;60420;"Mon"
"DriveUp";"20140726";2014;"7";26;55380;"Tue"
"DriveUp";"20140727";2014;"7";27;35070;"Wed"
"DriveUp";"20140728";2014;"7";28;38600;"Thu"
"DriveUp";"20140729";2014;"7";29;28390;"Fri"
"DriveUp";"20140730";2014;"7";30;38720;"Sat"
"DriveUp";"20140801";2014;"8";1;42650;"Sun"
"DriveUp";"20140802";2014;"8";2;43570;"Mon"
"DriveUp";"20140803";2014;"8";3;46260;"Tue"
"DriveUp";"20140804";2014;"8";4;70180;"Wed"
"DriveUp";"20140805";2014;"8";5;0;"Thu"
"DriveUp";"20140806";2014;"8";6;0;"Fri"
"DriveUp";"20140807";2014;"8";7;0;"Sat"
"DriveUp";"20140808";2014;"8";8;0;"Sun"
"DriveUp";"20140809";2014;"8";9;28010;"Mon"
"DriveUp";"20140810";2014;"8";10;59070;"Tue"
"DriveUp";"20140811";2014;"8";11;66100;"Wed"
"DriveUp";"20140812";2014;"8";12;53490;"Thu"
"DriveUp";"20140813";2014;"8";13;33340;"Fri"
"DriveUp";"20140814";2014;"8";14;33330;"Sat"
"DriveUp";"20140815";2014;"8";15;37820;"Sun"
"DriveUp";"20140816";2014;"8";16;53588;"Mon"
"DriveUp";"20140817";2014;"8";17;78010;"Tue"
"DriveUp";"20140818";2014;"8";18;79030;"Wed"
"DriveUp";"20140819";2014;"8";19;54310;"Thu"
"DriveUp";"20140820";2014;"8";20;32760;"Fri"
"DriveUp";"20140821";2014;"8";21;35970;"Sat"
"DriveUp";"20140822";2014;"8";22;31370;"Sun"
"DriveUp";"20140823";2014;"8";23;47370;"Mon"
"DriveUp";"20140824";2014;"8";24;46245;"Tue"
"DriveUp";"20140825";2014;"8";25;61020;"Wed"
"DriveUp";"20140826";2014;"8";26;60950;"Thu"
"DriveUp";"20140827";2014;"8";27;31860;"Fri"
"DriveUp";"20140828";2014;"8";28;34220;"Sat"
"DriveUp";"20140829";2014;"8";29;31480;"Sun"
"DriveUp";"20140830";2014;"8";30;36550;"Mon"
"DriveUp";"20140901";2014;"9";1;27810;"Tue"
"DriveUp";"20140902";2014;"9";2;26450;"Wed"
"DriveUp";"20140903";2014;"9";3;30000;"Thu"
"DriveUp";"20140904";2014;"9";4;50040;"Fri"
"DriveUp";"20140905";2014;"9";5;0;"Sat"
"DriveUp";"20140906";2014;"9";6;0;"Sun"
"DriveUp";"20140907";2014;"9";7;0;"Mon"
"DriveUp";"20140908";2014;"9";8;0;"Tue"
"DriveUp";"20140909";2014;"9";9;17840;"Wed"
"DriveUp";"20140910";2014;"9";10;36025;"Thu"
"DriveUp";"20140911";2014;"9";11;44970;"Fri"
"DriveUp";"20140912";2014;"9";12;37050;"Sat"
"DriveUp";"20140913";2014;"9";13;22380;"Sun"
"DriveUp";"20140914";2014;"9";14;24360;"Mon"
"DriveUp";"20140915";2014;"9";15;25540;"Tue"
"DriveUp";"20140916";2014;"9";16;35256;"Wed"
"DriveUp";"20140917";2014;"9";17;49180;"Thu"
"DriveUp";"20140918";2014;"9";18;55440;"Fri"
"DriveUp";"20140919";2014;"9";19;34990;"Sat"
"DriveUp";"20140920";2014;"9";20;18220;"Sun"
"DriveUp";"20140921";2014;"9";21;23800;"Mon"
"DriveUp";"20140922";2014;"9";22;24480;"Tue"
"DriveUp";"20140923";2014;"9";23;33470;"Wed"
"DriveUp";"20140924";2014;"9";24;35355;"Thu"
"DriveUp";"20140925";2014;"9";25;37490;"Fri"
"DriveUp";"20140926";2014;"9";26;35990;"Sat"
"DriveUp";"20140927";2014;"9";27;20720;"Sun"
"DriveUp";"20140928";2014;"9";28;25050;"Mon"
"DriveUp";"20140929";2014;"9";29;23800;"Tue"
"DriveUp";"20140930";2014;"9";30;28400;"Wed"
"DriveUp";"20141001";2014;"10";1;27830;"Thu"
"DriveUp";"20141002";2014;"10";2;26690;"Fri"
"DriveUp";"20141003";2014;"10";3;31030;"Sat"
"DriveUp";"20141004";2014;"10";4;49450;"Sun"
"DriveUp";"20141005";2014;"10";5;0;"Mon"
"DriveUp";"20141006";2014;"10";6;0;"Tue"
"DriveUp";"20141007";2014;"10";7;0;"Wed"
"DriveUp";"20141008";2014;"10";8;0;"Thu"
"DriveUp";"20141009";2014;"10";9;18880;"Fri"
"DriveUp";"20141010";2014;"10";10;33790;"Sat"
"DriveUp";"20141011";2014;"10";11;42350;"Sun"
"DriveUp";"20141012";2014;"10";12;32390;"Mon"
"DriveUp";"20141013";2014;"10";13;23600;"Tue"
"DriveUp";"20141014";2014;"10";14;22750;"Wed"
