,competitionID,clubID,seasonID,competitionName,appearances,yellowCards,goalsConceded,cleanSheets,minutesPlayed,redCards,id,goals,assists,secondYellowCards
8,GB21,36546,2022,Premier League 2,1,,,,73',,485424,,1,
9,GB1,180,2021,Premier League,12,3,,,453',,485424,,,
10,FAC,180,2021,FA Cup,2,,,,52',,485424,,,
11,CGB,180,2021,EFL Cup,2,1,,,173',,485424,,,
12,GB1,180,2020,Premier League,27,5,,,1.237',,485424,1,,
13,FAC,180,2020,FA Cup,3,,,,245',,485424,1,,
14,CGB,180,2020,EFL Cup,1,,,,19',,485424,,,
15,GB1,180,2019,Premier League,18,4,,,925',1,485424,2,2,
16,FAC,180,2019,FA Cup,1,,,,47',,485424,,,
17,CGB,180,2019,EFL Cup,1,,,,90',,485424,,,
18,EJPL,3057,2018,JPL Play-Offs I,7,1,,,512',,485424,1,2,
19,BE1,3057,2018,JPL,25,6,,,1.643',,485424,7,3,1
20,EL,3057,2018,Europa League,5,3,,,375',,485424,3,,
21,CLQ,3057,2018,Champions League Qu.,1,,,,5',,485424,,1,
22,BESC,3057,2018,Pro L. Supercup,1,,,,22',,485424,,,
23,EJPL,3057,2017,JPL Play-Offs I,7,,,,26',,485424,,,
24,CCB,3057,2017,Croky Cup,5,2,,,25',,485424,,,
25,BE1,3057,2017,JPL,10,2,,,124',,485424,1,1,
0,GB2,180,2023,Championship,27,2,,,1.216',,680806,6,3,
1,FAC,180,2023,FA Cup,2,1,,,94',,680806,,,
2,CGB,180,2023,EFL Cup,,,,,,,680806,,,
3,GB1,180,2022,Premier League,17,,,,559',,680806,,,
4,GB21,36546,2022,Premier League 2,3,1,,,214',,680806,,1,
5,FAC,180,2022,FA Cup,3,,,,198',,680806,,,
6,CGB,180,2022,EFL Cup,4,,,,185',,680806,,,
7,GB21,9265,2022,Premier League 2,1,,,,39',,680806,,,
8,GB21,9265,2021,Premier League 2,12,,,,987',,680806,2,1,
9,CL,281,2021,Champions League,,,,,,,680806,,,
10,CGB,281,2021,EFL Cup,,,,,,,680806,,,
11,GB1,281,2021,Premier League,,,,,,,680806,,,
12,19YL,41593,2021,UEFA Youth League,3,,,,250',,680806,1,1,
13,GBFL,9265,2021,EFL Trophy,1,,,,90',,680806,1,,
14,GBCS,281,2021,Community Shield,1,,,,65',,680806,,,
15,18GB,6930,2020,U18 PL - Final Stage,1,,,,90',,680806,1,1,
16,GB18,6930,2020,U18 Premier League,6,,,,528',,680806,1,2,
17,GB21,9265,2020,Premier League 2,17,,,,1.071',,680806,3,2,
18,FAYC,6930,2020,FA Youth Cup,2,,,,180',,680806,,,
19,GBFL,9265,2020,EFL Trophy,3,,,,216',,680806,2,,
20,FAYC,6930,2019,FA Youth Cup,2,,,,23',,680806,,1,
21,GB18,6930,2019,U18 Premier League,11,,,,802',,680806,3,2,
0,TR1,449,2023,Süper Lig,1,,,,,,119150,,,
1,GB1,180,2022,Premier League,1,,,,6',,119150,,,
2,FAC,180,2022,FA Cup,2,,,,122',,119150,,,
3,CGB,180,2022,EFL Cup,2,,,,64',,119150,,,
4,KR1,419,2022,SuperSport HNL,15,,,,940',,119150,8,7,
5,CL,419,2022,Champions League,6,1,,,494',,119150,2,,
6,CLQ,419,2022,Champions League Qu.,6,,,,429',,119150,3,1,
7,HRSC,419,2022,SuperSport Super Cup,1,,,,24',,119150,,,
8,KR1,419,2021,1. HNL,33,1,,,2.654',,119150,14,3,
9,EL,419,2021,Europa League,8,,,,672',,119150,4,3,
10,KRC,419,2021,Hrvatski nogometni kup,2,,,,180',,119150,1,,
11,CLQ,419,2021,Champions League Qu.,7,1,,,573',,119150,1,,
12,KR1,419,2020,SuperSport HNL,32,,,,2.492',,119150,16,7,
13,KRC,419,2020,Hrvatski nogometni kup,4,,,,248',,119150,2,,
14,EL,419,2020,Europa League,12,,,,976',,119150,6,2,
15,ELQ,419,2020,Europa League Qualifying,1,,,,68',,119150,,,
16,CLQ,419,2020,Champions League Qu.,2,,,,180',,119150,,,
17,KR1,419,2019,SuperSport HNL,28,,,,2.153',,119150,13,6,
18,KRC,419,2019,Hrvatski nogometni kup,2,,,,180',,119150,1,,
19,CL,419,2019,Champions League,6,,,,476',,119150,4,1,
20,CLQ,419,2019,Champions League Qu.,6,,,,525',,119150,3,3,
21,HRSC,419,2019,SuperSport Super Cup,1,,,,90',,119150,,,
22,KR1,419,2018,SuperSport HNL,24,1,,,1.486',,119150,6,6,
23,KRC,419,2018,Hrvatski nogometni kup,4,,,,286',,119150,2,,
24,EL,419,2018,Europa League,10,,,,852',,119150,3,1,
25,CLQ,419,2018,Champions League Qu.,6,,,,510',,119150,2,,
26,RSK1,3535,2018,K League 1,14,,,,985',,119150,4,1,
27,AFCL,3535,2017,AFC Champions League,7,,,,573',,119150,4,4,
28,RKPO,3535,2017,Korea Cup,6,1,,,294',,119150,1,2,
29,RSKM,3535,2017,K League 1 Final A,5,1,,,368',,119150,1,1,
30,RSK1,3535,2017,K League 1,33,,,,2.472',,119150,9,3,
31,AFCL,3535,2016,AFC Champions League,5,,,,393',,119150,2,,
32,CSL,4768,2016,Super League,14,,,,684',,119150,2,,
33,RSK1,6503,2016,K League 1,17,1,,,1.510',,119150,5,3,
34,RKPO,6503,2016,Korea Cup,1,,,,90',,119150,2,,
35,RSKA,6503,2015,K League 1 Final B,4,,,,304',,119150,,,
36,RKPO,6503,2015,Korea Cup,4,,,,420',,119150,1,,
37,RSK1,6503,2015,K League 1,29,3,,,2.074',,119150,9,7,
38,SL1,710,2014,Prva Liga,13,,,,1.158',,119150,2,4,
39,SLP,710,2014,Pokal Slovenije,3,,,,215',,119150,,,
40,POSB,3522,2013,Serie B Play-off,,,,,,,119150,,,
41,IT2,3522,2013,Serie B,9,,,,217',,119150,,2,
42,CIT,3522,2013,Italy Cup,2,,,,49',,119150,,,
43,ITJ1,14893,2013,Primavera A,1,,,,54',,119150,1,,
44,KR1,918,2012,SuperSport HNL,33,2,,,2.937',,119150,12,5,
45,KR1,918,2011,SuperSport HNL,24,,,,1.515',,119150,4,1,
46,KR1,918,2010,SuperSport HNL,25,2,,,1.450',,119150,3,1,
47,KR1,918,2009,SuperSport HNL,8,,,,219',1,119150,3,,
0,DFB,15,2023,DFB-Pokal,3,,,,89',,340322,,,
1,L1,15,2023,Bundesliga,18,,,,446',,340322,5,2,
2,EL,15,2023,Europa League,7,,,,480',,340322,1,1,
3,GB2,180,2023,Championship,3,2,,,270',,340322,1,1,
4,GB2,1132,2022,Championship,39,4,,,2.508',,340322,17,5,
5,FAC,1132,2022,FA Cup,5,,,,291',,340322,2,,
6,CGB,1132,2022,EFL Cup,1,,,,44',,340322,,,
7,GB1,180,2021,Premier League,14,2,,,809',,340322,,1,
8,GB21,36546,2021,Premier League 2,2,1,,,139',,340322,1,,
9,FAC,180,2021,FA Cup,1,,,,77',,340322,,1,
10,CGB,180,2021,EFL Cup,3,,,,183',,340322,1,1,
11,GB1,180,2020,Premier League,18,2,,,741',,340322,1,1,
12,GB21,36546,2020,Premier League 2,4,,,,332',,340322,4,2,
13,FAC,180,2020,FA Cup,3,,,,13',,340322,,1,
14,GBFL,36546,2020,EFL Trophy,1,,,,90',,340322,,,
15,CGB,180,2020,EFL Cup,1,,,,84',,340322,,,
16,GB1,180,2019,Premier League,1,,,,2',,340322,,,
17,GB21,36546,2019,Premier League 2,2,,,,40',,340322,,1,
18,GB21,36546,2018,Premier League 2,15,3,,,807',,340322,1,2,
19,GBFL,36546,2018,EFL Trophy,3,1,,,206',,340322,,,
20,GB21,36546,2017,Premier League 2,15,,,,856',,340322,5,2,
21,GBFL,36546,2017,EFL Trophy,2,,,,76',,340322,,,
22,18GB,6893,2016,U18 PL - Final Stage,2,,,,155',,340322,,,
23,GB21,36546,2016,Premier League 2,2,,,,114',,340322,1,,1
24,GB18,6898,2016,U18 Premier League,1,,,,71',,340322,1,,
25,GB18,11994,2016,U18 Premier League,1,,,,68',,340322,,,
26,GB18,5679,2016,U18 Premier League,9,1,,,538',,340322,1,1,
0,FAC,1132,2023,FA Cup,1,,,,23',,129078,,,
1,GB1,1132,2023,Premier League,12,1,,,130',,129078,,,
2,CGB,1132,2023,EFL Cup,2,,,,144',,129078,,,
3,TR1,114,2022,Süper Lig,25,5,,,1.576',,129078,5,5,
4,TRP,114,2022,Türkiye Kupasi,3,,,,249',,129078,1,1,
5,GB1,180,2022,Premier League,1,,,,,,129078,,,
6,GB1,180,2021,Premier League,27,,,,1.831',,129078,1,5,
7,FAC,180,2021,FA Cup,3,,,,160',,129078,1,,
8,CGB,180,2021,EFL Cup,2,,,,106',,129078,1,1,
9,GB1,180,2020,Premier League,29,1,,,1.730',,129078,2,3,
10,FAC,180,2020,FA Cup,3,,,,239',,129078,2,1,
11,CGB,180,2020,EFL Cup,1,,,,71',,129078,,,
12,GB1,180,2019,Premier League,32,2,,,2.769',,129078,4,4,
13,FAC,180,2019,FA Cup,2,,,,180',,129078,,1,
14,CGB,180,2019,EFL Cup,3,,,,116',,129078,1,1,
15,GB1,180,2018,Premier League,38,3,,,3.276',,129078,6,4,
16,FAC,180,2018,FA Cup,2,,,,164',,129078,3,,
17,CGB,180,2018,EFL Cup,3,,,,189',,129078,,2,
18,GB1,180,2017,Premier League,31,3,,,1.945',,129078,1,3,
19,FAC,180,2017,FA Cup,4,,,,144',,129078,,1,
20,CGB,180,2017,EFL Cup,1,,,,17',,129078,,,
21,GB1,180,2016,Premier League,37,2,,,2.905',1,129078,7,1,
22,CGB,180,2016,EFL Cup,5,1,,,312',,129078,1,,
23,FAC,180,2016,FA Cup,3,,,,56',,129078,,,
24,EL,180,2016,Europa League,5,,,,375',,129078,,,
25,GB1,1123,2015,Premier League,35,,,,2.335',,129078,6,2,
26,FAC,1123,2015,FA Cup,1,,,,27',,129078,,,
27,CGB,1123,2015,League Cup,1,,,,120',,129078,,,
28,POCC,1123,2014,Championship Play-Offs,3,,,,267',,129078,2,1,
29,GB2,1123,2014,Championship,43,1,,,2.975',,129078,4,12,
30,FAC,1123,2014,FA Cup,1,,,,90',,129078,,,
31,GB1,1123,2013,Premier League,34,2,,,2.158',,129078,1,4,
32,FAC,1123,2013,FA Cup,2,,,,68',,129078,,,
33,CGB,1123,2013,League Cup,3,,,,202',,129078,,2,
34,GB2,337,2012,Championship,38,2,,,2.223',,129078,2,6,
35,FAC,337,2012,FA Cup,2,,,,173',,129078,,1,
36,CGB,337,2012,League Cup,2,,,,59',,129078,,,
37,POCC,337,2011,Championship Play-Offs,2,1,,,102',,129078,,,
38,GB2,337,2011,Championship,24,1,,,752',,129078,5,2,
39,FAC,337,2011,FA Cup,5,,,,436',,129078,1,,
40,EL,337,2011,Europa League,3,,,,204',,129078,,1,
41,CGB,337,2011,League Cup,1,,,,78',,129078,,,
42,ELQ,337,2011,Europa League Qualifying,2,,,,180',,129078,1,,
43,GB1,337,2010,Premier League,,,,,,,129078,,,
44,FAC,337,2010,FA Cup,1,,,,61',,129078,,1,
45,CGB,337,2010,League Cup,2,,,,68',,129078,,,
46,GB1,337,2009,Premier League,,,,,,,129078,,,
47,GBRS,24212,2009,Reserve League South,4,,,,76',,129078,,,
0,GB1,180,2022,Premier League,20,1,,,1.133',,33713,2,2,
1,FAC,180,2022,FA Cup,2,,,,50',,33713,,,
2,CGB,180,2022,EFL Cup,2,,,,75',,33713,,,
3,GB21,36546,2022,Premier League 2,1,,,,90',,33713,3,1,
4,GB1,180,2021,Premier League,9,,,,378',,33713,,,
5,FAC,180,2021,FA Cup,1,,,,64',,33713,,,
6,CGB,180,2021,EFL Cup,2,,,,43',,33713,,,
7,GB1,180,2020,Premier League,21,,,,1.629',,33713,3,3,
8,FAC,180,2020,FA Cup,2,,,,107',,33713,,,
9,GB1,29,2020,Premier League,1,,,,12',,33713,,,
10,CGB,29,2020,EFL Cup,1,,,,90',,33713,,,
11,GB1,29,2019,Premier League,25,1,,,1.295',,33713,2,3,
12,FAC,29,2019,FA Cup,1,,,,79',,33713,,,
13,CGB,29,2019,EFL Cup,3,,,,75',,33713,,1,
14,GB1,29,2018,Premier League,37,1,,,2.122',,33713,5,2,
15,FAC,29,2018,FA Cup,1,,,,11',,33713,,,
16,CGB,29,2018,EFL Cup,2,,,,35',,33713,1,,
17,GB1,29,2017,Premier League,14,2,,,1.153',,33713,3,3,
18,GB1,11,2017,Premier League,6,,,,63',,33713,,,
19,CGB,11,2017,EFL Cup,3,,,,286',,33713,1,,
20,FAC,11,2017,FA Cup,1,,,,90',,33713,,,
21,EL,11,2017,Europa League,5,,,,424',,33713,3,5,
22,GBCS,11,2017,Community Shield,1,,,,53',,33713,,,
23,FAC,11,2016,FA Cup,3,,,,270',,33713,5,,
24,GB1,11,2016,Premier League,28,1,,,1.923',,33713,10,2,
25,CL,11,2016,Champions League,6,1,,,272',,33713,4,,
26,GB1,11,2015,Premier League,28,,,,1.373',,33713,5,2,
27,CL,11,2015,Champions League,6,,,,318',,33713,2,1,
28,FAC,11,2015,FA Cup,5,,,,304',,33713,2,2,
29,CGB,11,2015,League Cup,2,,,,15',,33713,,,
30,GBCS,11,2015,Community Shield,1,,,,66',,33713,,1,
31,FAC,11,2014,FA Cup,5,,,,260',,33713,2,,
32,GB1,11,2014,Premier League,14,,,,442',,33713,5,1,
33,CL,11,2014,Champions League,2,,,,48',,33713,,,
34,GB21,9249,2014,U21 PL,1,,,,45',,33713,,,
35,FAC,11,2013,FA Cup,1,,,,90',,33713,,,
36,GB1,11,2013,Premier League,13,1,,,858',,33713,5,5,
37,CL,11,2013,Champions League,2,,,,93',,33713,1,,
38,CLQ,11,2013,Champions League Qu.,2,,,,162',,33713,,2,
39,GB1,11,2012,Premier League,32,3,,,2.285',,33713,14,12,
40,CL,11,2012,Champions League,5,,,,271',,33713,1,1,
41,FAC,11,2012,FA Cup,4,,,,222',,33713,1,,
42,CGB,11,2012,League Cup,2,,,,210',,33713,5,3,
43,GB1,11,2011,Premier League,35,1,,,2.743',,33713,8,11,
44,CL,11,2011,Champions League,6,1,,,447',,33713,,1,
45,FAC,11,2011,FA Cup,3,,,,148',,33713,1,,
46,CLQ,11,2011,Champions League Qu.,2,2,,,180',,33713,2,,
47,GB1,11,2010,Premier League,28,,,,1.695',,33713,9,7,
48,CL,11,2010,Champions League,5,,,,279',,33713,2,,
49,FAC,11,2010,FA Cup,1,,,,22',,33713,,1,
50,CGB,11,2010,League Cup,4,,,,276',,33713,2,1,
51,GB1,11,2009,Premier League,23,,,,1.127',,33713,3,3,
52,CL,11,2009,Champions League,6,,,,268',,33713,1,,
53,FAC,11,2009,FA Cup,1,,,,68',,33713,,,
54,GB1,11,2008,Premier League,22,,,,1.272',,33713,2,2,
55,CL,11,2008,Champions League,8,,,,580',,33713,2,2,
56,FAC,11,2008,FA Cup,3,,,,191',,33713,1,,
57,CLQ,11,2008,Champions League Qu.,2,,,,174',,33713,1,,
58,GB1,11,2007,Premier League,25,,,,1.248',,33713,4,2,
59,CL,11,2007,Champions League,8,,,,359',,33713,2,3,
60,FAC,11,2007,FA Cup,1,,,,76',,33713,,,
61,CGB,11,2007,League Cup,4,,,,328',,33713,1,,
62,CLQ,11,2007,Champions League Qu.,1,,,,90',,33713,,1,
63,GB1,11,2006,Premier League,16,,,,640',,33713,,3,
64,CL,11,2006,Champions League,5,,,,53',,33713,,2,
65,FAC,11,2006,FA Cup,4,,,,185',,33713,,,
66,CGB,11,2006,League Cup,6,,,,497',,33713,1,2,
67,CLQ,11,2006,Champions League Qu.,1,1,,,9',,33713,,1,
68,CL,11,2005,Champions League,,,,,,,33713,,,
69,GB2,180,2005,Championship,21,2,,,1.238',,33713,4,,
70,FAC,180,2005,FA Cup,1,,,,30',,33713,1,,
71,CGB,180,2005,League Cup,1,,,,18',,33713,,,
72,FAYC,6893,2004,FA Youth Cup,1,,,,120',,33713,,,
0,GB1,281,2023,Premier League,27,5,25,9,2.314',,238223,,,
1,CL,281,2023,Champions League,6,,5,1,540',,238223,,,
2,FAC,281,2023,FA Cup,,,,,,,238223,,,
3,KLUB,281,2023,Club World Cup,2,,,2,180',,238223,,,
4,CGB,281,2023,EFL Cup,,,,,,,238223,,,
5,USC,281,2023,UEFA Super Cup,1,,1,,90',,238223,,,
6,GBCS,281,2023,Community Shield,,,,,,,238223,,,
7,CL,281,2022,Champions League,11,2,4,7,990',,238223,,,
8,FAC,281,2022,FA Cup,1,,,1,44',,238223,,,
9,GB1,281,2022,Premier League,35,3,32,11,3.150',,238223,,,
10,CGB,281,2022,EFL Cup,,,,,,,238223,,,
11,GBCS,281,2022,Community Shield,1,,3,,90',,238223,,,
12,GB1,281,2021,Premier League,37,3,26,20,3.330',,238223,,,
13,CL,281,2021,Champions League,11,1,14,4,1.003',,238223,,,
14,FAC,281,2021,FA Cup,1,,,1,90',,238223,,,
15,CL,281,2020,Champions League,12,,5,7,1.080',,238223,,,
16,GB1,281,2020,Premier League,36,3,28,19,3.240',,238223,,,
17,CGB,281,2020,EFL Cup,,,,,,,238223,,,
18,FAC,281,2020,FA Cup,,,,,,,238223,,,
19,CL,281,2019,Champions League,8,,7,3,675',,238223,,,
20,GB1,281,2019,Premier League,35,3,28,17,3.072',1,238223,,,
21,FAC,281,2019,FA Cup,1,,2,,90',,238223,,,
22,CGB,281,2019,EFL Cup,,,,,,,238223,,,
23,GBCS,281,2019,Community Shield,,,,,,,238223,,,
24,FAC,281,2018,FA Cup,6,,3,4,540',,238223,,,
25,GB1,281,2018,Premier League,38,2,23,20,3.420',,238223,,,
26,CL,281,2018,Champions League,10,1,12,3,900',,238223,,,
27,CGB,281,2018,EFL Cup,1,,,1,120',,238223,,,
28,GBCS,281,2018,Community Shield,,,,,,,238223,,,
29,GB1,281,2017,Premier League,36,1,26,17,3.195',,238223,,,
30,CL,281,2017,Champions League,9,1,10,4,810',,238223,,,
31,CGB,281,2017,EFL Cup,,,,,,,238223,,,
32,FAC,281,2017,FA Cup,,,,,,,238223,,,
33,POPO,294,2016,Taça de Portugal,3,1,2,1,270',,238223,,,
34,PO1,294,2016,Liga NOS,27,4,12,18,2.382',1,238223,,,
35,CL,294,2016,Champions League,7,,10,3,630',,238223,,,
36,POCP,294,2016,Allianz Cup,3,,3,2,270',,238223,,,
37,POCP,294,2015,Allianz Cup,5,,4,2,450',,238223,,,
38,PO1,294,2015,Liga NOS,10,2,4,6,891',,238223,,,
39,CL,294,2015,Champions League,3,,4,,270',,238223,,,
40,PO2,10330,2015,Ledman LigaPro,4,1,6,1,360',,238223,,,
41,POPO,294,2015,Taça de Portugal,,,,,,1,238223,,,
42,POSU,294,2015,Supertaça,,,,,,,238223,,,
43,PO1,2425,2014,Liga NOS,17,3,18,5,1.530',,238223,,,
44,POPO,2425,2014,Taça de Portugal,5,1,6,2,450',,238223,,,
45,POCP,2425,2014,Allianz Cup,4,,5,,360',,238223,,,
46,EL,2425,2014,Europa League,2,,4,,180',,238223,,,
47,ELQ,2425,2014,Europa League Qualifying,,,,,,,238223,,,
48,POSU,2425,2014,Supertaça,,,,,,,238223,,,
49,POPO,2425,2013,Taça de Portugal,7,,3,5,630',,238223,,,
50,PO1,2425,2013,Liga Sagres,18,5,23,6,1.595',,238223,,,
51,POCP,2425,2013,Allianz Cup,3,,1,2,202',,238223,,,
52,PO1,2425,2012,Liga Sagres,2,,2,,180',,238223,,,
53,POCP,2425,2012,Allianz Cup,4,1,9,1,305',,238223,,,
54,POPO,2425,2012,Taça de Portugal,2,,3,,210',,238223,,,
0,GB1,281,2023,Premier League,5,,4,2,386',,85941,,,
1,FAC,281,2023,FA Cup,4,,2,3,360',,85941,,,
2,CL,281,2023,Champions League,2,,4,,180',,85941,,,
3,KLUB,281,2023,Club World Cup,,,,,,,85941,,,
4,CGB,281,2023,EFL Cup,1,,1,,90',,85941,,,
5,USC,281,2023,UEFA Super Cup,,,,,,,85941,,,
6,GBCS,281,2023,Community Shield,1,,1,,90',,85941,,,
7,CL,281,2022,Champions League,2,,1,1,180',,85941,,,
8,FAC,281,2022,FA Cup,6,1,1,5,495',,85941,,,
9,GB1,281,2022,Premier League,3,,1,2,270',,85941,,,
10,CGB,281,2022,EFL Cup,3,,4,1,270',,85941,,,
11,GBCS,281,2022,Community Shield,,,,,,,85941,,,
12,L1,10,2021,Bundesliga,33,1,53,6,2.970',,85941,,,
13,DFB,10,2021,DFB-Pokal,2,,6,,210',,85941,,,
14,L1,10,2020,Bundesliga,34,1,52,11,3.060',,85941,,,
15,DFB,10,2020,DFB-Pokal,1,,1,,90',,85941,,,
16,L2,10,2019,2. Bundesliga,34,,30,14,3.060',,85941,,,
17,DFB,10,2019,DFB-Pokal,2,,3,1,180',,85941,,,
18,L2,10,2018,2. Bundesliga,31,1,46,7,2.790',,85941,,,
19,DFB,10,2018,DFB-Pokal,,,,,,,85941,,,
20,L2,10,2017,2. Bundesliga,34,3,47,11,3.060',,85941,,,
21,DFB,10,2017,DFB-Pokal,1,,3,,120',,85941,,,
22,L2PO,72,2016,Relegation 2. Bundesliga,2,,3,,180',,85941,,,
23,L2,72,2016,2. Bundesliga,21,,26,3,1.890',,85941,,,
24,DFB,72,2016,DFB-Pokal,1,,2,,90',,85941,,,
25,RLB3,73,2016,Regionalliga Bayern,2,1,1,1,180',,85941,,,
26,L2,72,2015,2. Bundesliga,15,1,19,4,1.350',,85941,,,
27,DFB,72,2015,DFB-Pokal,3,,3,1,270',,85941,,,
28,L2PO,72,2014,Relegation 2. Bundesliga,,1,,,,,85941,,,
29,L2,72,2014,2. Bundesliga,20,2,29,2,1.754',,85941,,,
30,DFB,72,2014,DFB-Pokal,2,,6,,180',,85941,,,
31,L2PO,10,2013,Relegation 2. Bundesliga,2,,5,,210',,85941,,,
32,L2,10,2013,2. Bundesliga,15,1,18,5,1.350',,85941,,,
33,DFB,10,2013,DFB-Pokal,1,,1,,90',,85941,,,
34,WFPO,10,2012,Westfalenpokal,5,,5,1,480',,85941,,,
35,L3,10,2012,3. Liga,1,1,1,,90',,85941,,,
36,DFB,10,2012,DFB-Pokal,,,,,,,85941,,,
37,L3,10,2011,3. Liga,20,,28,5,1.800',,85941,,,
38,WFPO,10,2011,Westfalenpokal,4,,,4,334',,85941,,,
39,DFB,10,2011,DFB-Pokal,,,,,,,85941,,,
40,AJ2,4556,2010,U19-Bundesliga West,15,3,24,3,1.323',1,85941,,,
41,RL3,831,2010,RL West,6,1,12,2,477',,85941,,,
42,AJ2,4556,2009,U19-Bundesliga West,19,1,19,8,1.690',,85941,1,,
43,BJ2,21053,2008,U17-Bundesliga West,20,2,31,5,1.800',,85941,,,
0,MLS1,1247,2024,MLS,6,1,10,,540',,221624,,,
1,POCC,641,2022,Championship Play-Offs,2,,1,1,180',,221624,,,
2,GB2,641,2022,Championship,42,2,50,9,3.780',,221624,,,
3,FAC,641,2022,FA Cup,1,,5,,90',,221624,,,
4,GB1,281,2021,Premier League,1,,,1,90',,221624,,,
5,CL,281,2021,Champions League,1,,2,,90',,221624,,,
6,FAC,281,2021,FA Cup,4,1,6,,360',,221624,,,
7,CGB,281,2021,EFL Cup,2,,1,1,180',,221624,,,
8,GBCS,281,2021,Community Shield,1,,1,,90',,221624,,,
9,CL,281,2020,Champions League,1,,,1,90',,221624,,,
10,GB1,281,2020,Premier League,1,,1,,90',,221624,,,
11,CGB,281,2020,EFL Cup,5,,2,3,450',,221624,,,
12,FAC,281,2020,FA Cup,5,,3,2,450',,221624,,,
13,L1,38,2019,Bundesliga,17,,36,2,1.530',,221624,,,
14,DFB,38,2019,DFB-Pokal,1,,1,,120',,221624,,,
15,MLS1,813,2019,MLS,13,,17,4,1.170',,221624,,,
16,POUS,813,2018,MLS Cup Playoffs,3,,5,1,300',,221624,,,
17,MLS1,813,2018,MLS,29,2,37,10,2.610',,221624,,,
18,POUS,813,2017,MLS Cup Playoffs,5,,4,2,480',,221624,,,
19,MLS1,813,2017,MLS,34,3,49,9,3.060',,221624,,,
20,MLSP,813,2017,US Open Cup,,,,,,,221624,,,
21,MLS1,813,2016,MLS,,,,,,,221624,,,
22,USL,4290,2016,USL,9,,12,2,810',,221624,,,
23,RLSW,245,2015,Regionalliga Südwest,14,1,21,3,1.260',,221624,,,
24,RLSW,245,2014,Regionalliga Südwest,,,,,,,221624,,,
0,GB1,281,2023,Premier League,,,,,,,14555,,,
1,FAC,281,2023,FA Cup,,,,,,,14555,,,
2,CL,281,2023,Champions League,,,,,,,14555,,,
3,KLUB,281,2023,Club World Cup,,,,,,,14555,,,
4,CGB,281,2023,EFL Cup,,,,,,,14555,,,
5,USC,281,2023,UEFA Super Cup,,,,,,,14555,,,
6,CL,281,2022,Champions League,,,,,,,14555,,,
7,GB1,281,2022,Premier League,,,,,,,14555,,,
8,CGB,281,2022,EFL Cup,,,,,,,14555,,,
9,GB1,281,2021,Premier League,,,,,,,14555,,,
10,CL,281,2021,Champions League,1,,,1,17',,14555,,,
11,FAC,281,2021,FA Cup,,,,,,,14555,,,
12,CGB,281,2021,EFL Cup,,,,,,,14555,,,
13,GBCS,281,2021,Community Shield,,,,,,,14555,,,
14,CL,281,2020,Champions League,,,,,,,14555,,,
15,GB1,281,2020,Premier League,1,,3,,90',,14555,,,
16,CGB,281,2020,EFL Cup,,,,,,,14555,,,
17,GB1,281,2019,Premier League,,,,,,,14555,,,
18,FAC,281,2019,FA Cup,,,,,,,14555,,,
19,CGB,281,2019,EFL Cup,,,,,,,14555,,,
20,CL,281,2019,Champions League,,,,,,,14555,,,
21,POCC,22,2018,Championship Play-Offs,,,,,,,14555,,,
22,GB2,22,2018,Championship,30,1,40,5,2.700',,14555,,,
23,FAC,22,2018,FA Cup,,,,,,,14555,,,
24,CGB,22,2018,EFL Cup,3,,5,1,270',,14555,,,
25,POCC,22,2017,Championship Play-Offs,2,,2,1,180',,14555,,,
26,GB2,22,2017,Championship,46,2,48,19,4.140',,14555,,,
27,FAC,22,2017,FA Cup,1,,2,,90',,14555,,,
28,CGB,22,2017,EFL Cup,,,,,,,14555,,,
29,GB2,22,2016,Championship,46,2,50,17,4.140',,14555,,,
30,FAC,22,2016,FA Cup,2,,3,,180',,14555,,,
31,CGB,22,2016,EFL Cup,2,,1,1,210',,14555,,,
32,POCC,22,2015,Championship Play-Offs,2,,3,1,180',,14555,,,
33,GB2,22,2015,Championship,36,,32,15,3.240',,14555,,,
34,FAC,22,2015,FA Cup,1,,3,,90',,14555,,,
35,CGB,22,2015,League Cup,,,,,,,14555,,,
36,GB2,1071,2014,Championship,34,,44,8,3.060',,14555,,,
37,POCC,1071,2013,Championship Play-Offs,2,,2,1,210',,14555,,,
38,GB2,1071,2013,Championship,16,,22,3,1.440',,14555,,,
39,FAC,1071,2013,FA Cup,2,1,2,,210',,14555,,,
40,EL,1071,2013,Europa League,4,,4,1,360',,14555,,,
41,CGB,1071,2013,League Cup,,,,,,,14555,,,
42,GBCS,1071,2013,Community Shield,1,,2,,90',,14555,,,
43,TR1,20,2012,Süper Lig,29,5,33,10,2.565',,14555,,,
44,TRP,20,2012,Türkiye Kupasi,3,,6,1,270',,14555,,,
45,ELQ,20,2012,Europa League Qualifying,4,1,6,1,390',,14555,,,
46,TRP,20,2011,Türkiye Kupasi,3,,5,1,270',,14555,,,
47,POT3,20,2011,Süper Final Europa,2,,2,1,180',,14555,,,
48,TR1,20,2011,Süper Lig,32,6,32,13,2.880',,14555,,,
49,ELQ,20,2011,Europa League Qualifying,4,,6,,360',,14555,,,
50,GB1,984,2010,Premier League,32,1,58,2,2.880',,14555,,,
51,FAC,984,2010,FA Cup,,,,,,,14555,,,
52,CGB,984,2010,League Cup,,,,,,,14555,,,
53,GB2,984,2009,Championship,43,2,44,14,3.818',1,14555,,,
54,FAC,984,2009,FA Cup,4,1,7,1,390',,14555,,,
