,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
1260,1053571,Christian Cugnata,Left-Back,"Jan 13, 2005",19,Albania,,"1,87m",left,"Jul 15, 2023",Casertana FC,€25k,,"Joined from Casertana FC; date: Jul 15, 2023; fee: ?",€25k
1261,242078,Ales Mateju,Right-Back,"Jun 3, 1996",27,Czech Republic,,"1,85m",right,"Jan 24, 2024",Palermo FC,€1.10m,,"Joined as a winter arrival from: Palermo FC; date: Jan 24, 2024; fee: ?",€1.10m
1262,287367,Luca Vignali,Right-Back,"Jan 11, 1996",28,Italy,,"1,86m",right,"Jan 9, 2024",Como 1907,€800k,,"On loan from Como 1907 until Jun 30, 2024",€800k
1263,390160,Salvatore Esposito,Defensive Midfield,"Oct 7, 2000",23,Italy,,"1,78m",right,"Jul 1, 2023",SPAL,€2.80m,,"Joined from SPAL; date: Jul 1, 2023; fee: €3.58m",€2.80m
1264,368559,Ádám Nagy,Defensive Midfield,"Jun 17, 1995",28,Hungary,,"1,78m",right,"Jan 31, 2024",Pisa Sporting Club,€1.00m,,"On loan from Pisa Sporting Club until Jun 30, 2024",€1.00m
1265,566927,Giovanni Corradini,Defensive Midfield,"Nov 12, 2002",21,Italy,,"1,82m",left,"Aug 26, 2023",ACF Fiorentina,€200k,,"Joined from ACF Fiorentina; date: Aug 26, 2023; fee: free transfer",€200k
1266,240934,Filippo Bandinelli,Central Midfield,"Mar 29, 1995",29,Italy,,"1,80m",left,"Jul 21, 2023",FC Empoli,€2.00m,,"Joined from FC Empoli; date: Jul 21, 2023; fee: €2.50m",€2.00m
1267,242813,Filip Jagiello,Central Midfield,"Aug 8, 1997",26,Poland,,"1,80m",both,"Jan 17, 2024",Genoa CFC,€1.30m,,"On loan from Genoa CFC until Jun 30, 2024",€1.30m
1268,702324,Rachid Kouda,Central Midfield,"Jul 25, 2002",21,Italy,,"1,88m",right,"Jul 14, 2023",AZ Picerno,€800k,,"Joined from AZ Picerno; date: Jul 14, 2023; fee: €450k",€800k
1269,795431,Tio Cipot,Central Midfield,"Apr 20, 2003",20,Slovenia,,"1,84m",right,"Jan 19, 2023",NS Mura,€650k,,,€650k
1270,301236,Francesco Cassata,Central Midfield,"Jul 16, 1997",26,Italy,,"1,83m",right,"Jul 18, 2023",Genoa CFC,€650k,,"On loan from Genoa CFC until Jun 30, 2024",€650k
1271,632829,Niccolò Pietra,Central Midfield,"Sep 28, 2003",20,Italy,,"1,89m",right,"Jul 1, 2023",Aquila Montevarchi 1902,€150k,,"Joined from Aquila Montevarchi 1902; date: Jul 1, 2023; fee: free transfer",€150k
1272,934386,Pietro Candelari,Central Midfield,"Jan 21, 2005",19,Italy,,"1,78m",right,"Jul 1, 2023",Spezia Primavera,€150k,,"Internal transfer: Spezia Primavera; date: Jul 1, 2023",€150k
1273,256361,Daniele Verde,Right Winger,"Jun 20, 1996",27,Italy,,"1,68m",left,"Jul 1, 2021",AEK Athens,€1.80m,,,€1.80m
1274,392963,Salvatore Elia,Right Winger,"Jun 30, 1999",24,Italy,,"1,83m",right,"Sep 1, 2023",Atalanta BC,€750k,,"Joined from Atalanta BC; date: Sep 1, 2023; fee: ?",€750k
1275,930781,Francesco Pio Esposito,Centre-Forward,"Jun 28, 2005",18,Italy,,"1,89m",right,"Aug 1, 2023",Inter Milan,€3.00m,,"On loan from Inter Milan until Jun 30, 2024",€3.00m
1276,600936,Luca Moro,Centre-Forward,"Jan 25, 2001",23,Italy,,"1,89m",right,"Jul 17, 2023",US Sassuolo,€2.20m,,"On loan from US Sassuolo until Jun 30, 2024",€2.20m
1277,532040,Giuseppe Di Serio,Centre-Forward,"Jul 20, 2001",22,Italy,,"1,88m",right,"Feb 1, 2024",Atalanta U23,€1.20m,,"On loan from Atalanta BC until Jun 30, 2024",€1.20m
1278,119115,Diego Falcinelli,Centre-Forward,"Jun 26, 1991",32,Italy,,"1,86m",left,"Jan 24, 2024",Modena FC,€700k,,"Joined as a winter arrival from: Modena FC; date: Jan 24, 2024; fee: ?",€700k
1279,182906,Mike Maignan,Goalkeeper,"Jul 3, 1995",28,France,,"1,91m",right,"Jul 1, 2021",LOSC Lille,€40.00m,,,€40.00m
1280,199976,Marco Sportiello,Goalkeeper,"May 10, 1992",31,Italy,,"1,92m",right,"Jul 1, 2023",Atalanta BC,€1.50m,,"Joined from Atalanta BC; date: Jul 1, 2023; fee: free transfer",€1.50m
1281,815563,Lapo Nava,Goalkeeper,"Jan 22, 2004",20,Italy,,"1,89m",right,"Jul 1, 2023",Milan Primavera,€150k,,"Internal transfer: Milan Primavera; date: Jul 1, 2023",€150k
1282,22141,Antonio Mirante,Goalkeeper,"Jul 8, 1983",40,Italy,,"1,93m",right,"Oct 13, 2021",Without Club,€100k,,,€100k
1283,303254,Fikayo Tomori,Centre-Back,"Dec 19, 1997",26,England,,"1,85m",right,"Jul 1, 2021",Chelsea FC,€40.00m,,,€40.00m
1284,521964,Malick Thiaw,Centre-Back,"Aug 8, 2001",22,Germany,,"1,94m",right,"Aug 29, 2022",FC Schalke 04,€30.00m,"Heel spur - Return expected on Apr 11, 2024",,€30.00m
1285,585949,Pierre Kalulu,Centre-Back,"Jun 5, 2000",23,France,,"1,82m",right,"Sep 1, 2020",Olympique Lyon B,€25.00m,"Collateral ligament injury - Return expected on Apr 30, 2024",,€25.00m
1286,323167,Matteo Gabbia,Centre-Back,"Oct 21, 1999",24,Italy,,"1,85m",right,"Jul 1, 2017",Milan Primavera,€6.00m,,"Returned after loan spell with Villarreal CF; date: Jan 3, 2024; fee: End of loan",€6.00m
1287,48859,Simon Kjaer,Centre-Back,"Mar 26, 1989",35,Denmark,,"1,91m",right,"Sep 1, 2020",Sevilla FC,€2.00m,,,€2.00m
1288,197470,Mattia Caldara,Centre-Back,"May 5, 1994",29,Italy,,"1,87m",right,"Aug 2, 2018",: Ablöse €37.74m,€1.20m,,"Returned after loan spell with Spezia Calcio; date: Jun 30, 2023; fee: End of loan",€1.20m
1289,339808,Theo Hernández,Left-Back,"Oct 6, 1997",26,France,,"1,84m",left,"Jul 6, 2019",Real Madrid,€60.00m,,,€60.00m
1290,262523,Davide Calabria,Right-Back,"Dec 6, 1996",27,Italy,,"1,76m",right,"Jul 1, 2015",Milan Primavera,€15.00m,Team captain,,€15.00m
1291,631007,Filippo Terracciano,Right-Back,"Feb 8, 2003",21,Italy,,"1,86m",right,"Jan 8, 2024",Hellas Verona,€4.50m,,"Joined as a winter arrival from: Hellas Verona; date: Jan 8, 2024; fee: €4.50m",€4.50m
1292,130365,Alessandro Florenzi,Right-Back,"Mar 11, 1991",33,Italy,,"1,73m",right,"Jul 1, 2022",AS Roma,€2.00m,,,€2.00m
1293,351816,Ismaël Bennacer,Defensive Midfield,"Dec 1, 1997",26,Algeria,,"1,75m",left,"Aug 4, 2019",: Ablöse €17.20m,€35.00m,,,€35.00m
1294,395236,Yacine Adli,Defensive Midfield,"Jul 29, 2000",23,France,,"1,86m",right,"Aug 30, 2021",FC Girondins Bordeaux,€15.00m,,,€15.00m
1295,202886,Ruben Loftus-Cheek,Central Midfield,"Jan 23, 1996",28,England,,"1,91m",right,"Jul 1, 2023",Chelsea FC,€25.00m,"Yellow card suspension - until Apr 7, 2024 - Serie A - 1 matchday","Joined from Chelsea FC; date: Jul 1, 2023; fee: €18.50m",€25.00m
1296,460939,Tijjani Reijnders,Central Midfield,"Jul 29, 1998",25,Netherlands,,"1,85m",right,"Jul 19, 2023",AZ Alkmaar,€23.00m,,"Joined from AZ Alkmaar; date: Jul 19, 2023; fee: €19.00m",€23.00m
1297,503991,Yunus Musah,Central Midfield,"Nov 29, 2002",21,United States,,"1,78m",right,"Aug 4, 2023",Valencia CF,€23.00m,,"Joined from Valencia CF; date: Aug 4, 2023; fee: €20.00m",€23.00m
1298,392538,Tommaso Pobega,Central Midfield,"Jul 15, 1999",24,Italy,,"1,88m",left,"Jul 1, 2018",Milan Primavera,€12.00m,"Hamstring injury - Return expected on Apr 22, 2024",,€12.00m
1299,357164,Rafael Leão,Left Winger,"Jun 10, 1999",24,Portugal,,"1,88m",right,"Aug 1, 2019",LOSC Lille,€90.00m,,,€90.00m
1300,315779,Christian Pulisic,Right Winger,"Sep 18, 1998",25,United States,,"1,77m",right,"Jul 13, 2023",Chelsea FC,€32.00m,,"Joined from Chelsea FC; date: Jul 13, 2023; fee: €20.00m",€32.00m
1301,401922,Samuel Chukwueze,Right Winger,"May 22, 1999",24,Nigeria,,"1,72m",left,"Jul 27, 2023",Villarreal CF,€20.00m,,"Joined from Villarreal CF; date: Jul 27, 2023; fee: €20.00m",€20.00m
1302,346890,Noah Okafor,Centre-Forward,"May 24, 2000",23,Switzerland,,"1,85m",right,"Jul 22, 2023",Red Bull Salzburg,€20.00m,,"Joined from Red Bull Salzburg; date: Jul 22, 2023; fee: €14.00m",€20.00m
1303,257462,Luka Jović,Centre-Forward,"Dec 23, 1997",26,Serbia,,"1,82m",right,"Sep 1, 2023",ACF Fiorentina,€7.00m,,"Joined from ACF Fiorentina; date: Sep 1, 2023; fee: free transfer",€7.00m
1304,82442,Olivier Giroud,Centre-Forward,"Sep 30, 1986",37,France,,"1,92m",left,"Jul 17, 2021",Chelsea FC,€4.00m,,,€4.00m
1305,12907,Alessio Cragno,Goalkeeper,"Jun 28, 1994",29,Italy,,"1,84m",right,"Jul 15, 2023",AC Monza,€2.50m,,"On loan from AC Monza until Jun 30, 2024",€2.50m
1306,35865,Andrea Consigli,Goalkeeper,"Jan 27, 1987",37,Italy,,"1,89m",right,"Sep 1, 2014",Atalanta BC,€1.00m,,,€1.00m
1307,21872,Gianluca Pegolo,Goalkeeper,"Mar 25, 1981",43,Italy,,"1,83m",left,"Sep 2, 2013",: Ablöse €500k,€100k,,,€100k
1308,371371,Marash Kumbulla,Centre-Back,"Feb 8, 2000",24,Albania,,"1,91m",right,"Feb 1, 2024",AS Roma,€7.50m,,"On loan from AS Roma until Jun 30, 2024",€7.50m
1309,493702,Mattia Viti,Centre-Back,"Jan 24, 2002",22,Italy,,"1,90m",left,"Jul 12, 2023",OGC Nice,€6.00m,,"On loan from OGC Nice until Jun 30, 2024",€6.00m
1310,357003,Martin Erlić,Centre-Back,"Jan 24, 1998",26,Croatia,,"1,93m",right,"Aug 31, 2021",: Ablöse €3.00m,€4.00m,,,€4.00m
1311,555015,Ruan Tressoldi,Centre-Back,"Jun 7, 1999",24,Brazil,,"1,87m",right,"Aug 11, 2021",Grêmio Foot-Ball Porto Alegrense,€3.00m,,,€3.00m
1312,277167,Gian Marco Ferrari,Centre-Back,"May 15, 1992",31,Italy,,"1,89m",left,"Aug 30, 2016",FC Crotone,€1.60m,Team captain,,€1.60m
1313,567129,Josh Doig,Left-Back,"May 18, 2002",21,Scotland,,"1,89m",left,"Jan 20, 2024",Hellas Verona,€7.00m,,"Joined as a winter arrival from: Hellas Verona; date: Jan 20, 2024; fee: €6.00m",€7.00m
1314,583404,Marcus Pedersen,Right-Back,"Jul 16, 2000",23,Norway,,"1,84m",right,"Aug 22, 2023",Feyenoord Rotterdam,€6.50m,unknown injury - Return unknown,"On loan from Feyenoord Rotterdam until Jun 30, 2024",€6.50m
1315,129674,Jeremy Toljan,Right-Back,"Aug 8, 1994",29,Germany,,"1,82m",right,"Jul 1, 2021",Borussia Dortmund,€4.50m,,,€4.50m
1316,650993,Filippo Missori,Right-Back,"Mar 24, 2004",20,Italy,,"1,82m",right,"Jul 1, 2023",AS Roma,€1.50m,,"Joined from AS Roma; date: Jul 1, 2023; fee: €2.50m",€1.50m
1317,441515,Daniel Boloca,Defensive Midfield,"Dec 22, 1998",25,Italy,,"1,85m",right,"Jul 13, 2023",Frosinone Calcio,€10.00m,,"Joined from Frosinone Calcio; date: Jul 13, 2023; fee: €10.00m",€10.00m
1318,724106,Luca Lipani,Defensive Midfield,"May 18, 2005",18,Italy,,"1,85m",right,"Aug 8, 2023",Genoa CFC,€4.00m,,"Joined from Genoa CFC; date: Aug 8, 2023; fee: €8.00m",€4.00m
1319,417575,Uroš Račić,Defensive Midfield,"Mar 17, 1998",26,Serbia,,"1,93m",both,"Aug 16, 2023",Valencia CF,€3.00m,,"Joined from Valencia CF; date: Aug 16, 2023; fee: €2.20m",€3.00m
1320,552549,Matheus Henrique,Central Midfield,"Dec 19, 1997",26,Brazil,,"1,75m",right,"Jul 1, 2022",Grêmio Foot-Ball Porto Alegrense,€12.00m,,,€12.00m
1321,101213,Pedro Obiang,Central Midfield,"Mar 27, 1992",32,Equatorial Guinea,,"1,86m",right,"Jul 24, 2019",West Ham United,€500k,,,€500k
1322,564785,Kristian Thorstvedt,Attacking Midfield,"Mar 13, 1999",25,Norway,,"1,89m",left,"Jul 12, 2022",KRC Genk,€7.50m,,,€7.50m
1323,390177,Nedim Bajrami,Attacking Midfield,"Feb 28, 1999",25,Albania,,"1,79m",right,"Jul 1, 2023",FC Empoli,€6.00m,,"Joined from FC Empoli; date: Jul 1, 2023; fee: €6.00m",€6.00m
1324,746891,Cristian Volpato,Attacking Midfield,"Nov 15, 2003",20,Italy,,"1,87m",left,"Jul 1, 2023",AS Roma,€5.00m,,"Joined from AS Roma; date: Jul 1, 2023; fee: €7.50m",€5.00m
1325,579930,Armand Laurienté,Left Winger,"Dec 4, 1998",25,France,,"1,71m",right,"Aug 31, 2022",FC Lorient,€12.00m,,,€12.00m
1326,508371,Emil Konradsen Ceide,Left Winger,"Sep 3, 2001",22,Norway,,"1,75m",right,"Jul 1, 2022",Rosenborg BK,€2.20m,,,€2.20m
1327,177843,Domenico Berardi,Right Winger,"Aug 1, 1994",29,Italy,,"1,83m",left,"Jul 1, 2015",: Ablöse €10.00m,€12.00m,"Achilles tendon surgery - Return expected on Oct 14, 2024",,€12.00m
1328,195171,Samu Castillejo,Right Winger,"Jan 18, 1995",29,Spain,,"1,82m",left,"Sep 1, 2023",Valencia CF,€1.00m,,"On loan from Valencia CF until Jun 30, 2024",€1.00m
1329,315865,Andrea Pinamonti,Centre-Forward,"May 19, 1999",24,Italy,,"1,85m",right,"Jul 1, 2023",Inter Milan,€15.00m,,"Joined from Inter Milan; date: Jul 1, 2023; fee: €20.00m",€15.00m
1330,457422,Samuele Mulattieri,Centre-Forward,"Oct 7, 2000",23,Italy,,"1,83m",right,"Jul 7, 2023",Inter Milan,€4.50m,,"Joined from Inter Milan; date: Jul 7, 2023; fee: €6.00m",€4.50m
1331,163222,Grégoire Defrel,Centre-Forward,"Jun 17, 1991",32,France,,"1,79m",left,"Sep 1, 2020",AS Roma,€1.00m,,,€1.00m
1332,301238,Michele Di Gregorio,Goalkeeper,"Jul 27, 1997",26,Italy,,"1,87m",right,"Jul 1, 2022",Inter Milan,€15.00m,,,€15.00m
1333,542588,Alessandro Sorrentino,Goalkeeper,"Apr 3, 2002",22,Italy,,"1,90m",right,"Jul 13, 2022",Delfino Pescara 1936,€800k,,,€800k
1334,244491,Stefano Gori,Goalkeeper,"Mar 9, 1996",28,Italy,,"1,85m",right,"Jul 31, 2023",Juventus FC,€700k,,"On loan from Juventus FC until Jun 30, 2024",€700k
1335,210178,Pablo Marí,Centre-Back,"Aug 31, 1993",30,Spain,,"1,93m",left,"Jul 1, 2023",Arsenal FC,€5.00m,,"Joined from Arsenal FC; date: Jul 1, 2023; fee: €4.90m",€5.00m
1336,481834,Andrea Carboni,Centre-Back,"Feb 4, 2001",23,Italy,,"1,87m",left,"Jul 1, 2022",Cagliari Calcio,€4.00m,,"Returned after loan spell with Venezia FC; date: Jun 30, 2023; fee: End of loan",€4.00m
1337,32113,Armando Izzo,Centre-Back,"Mar 2, 1992",32,Italy,,"1,83m",right,"Jul 5, 2023",Torino FC,€2.50m,,"Joined from Torino FC; date: Jul 5, 2023; fee: €3.00m",€2.50m
1338,88680,Luca Caldirola,Centre-Back,"Feb 1, 1991",33,Italy,,"1,86m",left,"Jul 17, 2021",Benevento Calcio,€1.50m,,,€1.50m
1339,357995,Davide Bettella,Centre-Back,"Apr 7, 2000",23,Italy,,"1,85m",right,"Jul 1, 2022",Atalanta BC,€1.20m,,"Returned after loan spell with Palermo FC; date: Jun 30, 2023; fee: End of loan",€1.20m
1340,55769,Danilo D'Ambrosio,Centre-Back,"Sep 9, 1988",35,Italy,,"1,80m",right,"Aug 2, 2023",Inter Milan,€1.00m,Muscle injury - Return unknown,"Joined from Inter Milan; date: Aug 2, 2023; fee: free transfer",€1.00m
1341,461019,Samuele Birindelli,Right-Back,"Jul 19, 1999",24,Italy,,"1,76m",right,"Jul 7, 2022",Pisa Sporting Club,€3.50m,,,€3.50m
1342,314965,Pedro Pereira,Right-Back,"Jan 22, 1998",26,Portugal,,"1,85m",right,"Jul 1, 2022",SL Benfica,€1.80m,,"Returned after loan spell with Alanyaspor; date: Jun 30, 2023; fee: End of loan",€1.80m
1343,88684,Giulio Donati,Right-Back,"Feb 5, 1990",34,Italy,,"1,78m",right,"Sep 21, 2023",Without Club,€400k,,"Joined from Without Club; date: Sep 21, 2023; fee: -",€400k
1344,332179,Matteo Pessina,Central Midfield,"Apr 21, 1997",26,Italy,,"1,87m",left,"Jul 1, 2023",Atalanta BC,€15.00m,"Team captain; Indirect card suspension - until Apr 8, 2024 - Serie A - 1 matchday","Joined from Atalanta BC; date: Jul 1, 2023; fee: €12.00m",€15.00m
1345,197471,Roberto Gagliardini,Central Midfield,"Apr 7, 1994",29,Italy,,"1,88m",right,"Jul 7, 2023",Inter Milan,€4.00m,,"Joined from Inter Milan; date: Jul 7, 2023; fee: free transfer",€4.00m
1346,659516,Warren Bondo,Central Midfield,"Sep 15, 2003",20,France,,"1,77m",right,"Jul 28, 2022",AS Nancy-Lorraine,€2.50m,,"Returned after loan spell with LFA Reggio Calabria; date: Jun 30, 2023; fee: End of loan",€2.50m
1347,355104,José Machín,Central Midfield,"Aug 14, 1996",27,Equatorial Guinea,,"1,84m",right,"Jul 1, 2020",Parma Calcio 1913,€1.40m,,,€1.40m
1348,170481,Jean-Daniel Akpa Akpro,Central Midfield,"Oct 11, 1992",31,Cote d'Ivoire,,"1,80m",right,"Aug 26, 2023",SS Lazio,€1.00m,,"On loan from SS Lazio until Jun 30, 2024",€1.00m
1349,255838,Patrick Ciurria,Right Midfield,"Feb 9, 1995",29,Italy,,"1,78m",both,"Jul 31, 2021",Pordenone Calcio,€5.00m,,,€5.00m
1350,311178,Georgios Kyriakopoulos,Left Midfield,"Feb 5, 1996",28,Greece,,"1,86m",left,"Jul 28, 2023",US Sassuolo,€4.00m,,"On loan from US Sassuolo until Jun 30, 2024",€4.00m
1351,787618,Valentín Carboni,Attacking Midfield,"Mar 5, 2005",19,Argentina,,"1,85m",left,"Jul 15, 2023",Inter Milan,€15.00m,,"On loan from Inter Milan until Jun 30, 2024",€15.00m
1352,392959,Andrea Colpani,Attacking Midfield,"May 11, 1999",24,Italy,,"1,84m",left,"Jul 1, 2022",Atalanta BC,€15.00m,,,€15.00m
1353,650966,Samuele Vignato,Attacking Midfield,"Feb 24, 2004",20,Italy,,"1,72m",right,"Aug 11, 2021",Chievo Primavera,€4.00m,Adductor pain - Return unknown,,€4.00m
1354,539134,Daniel Maldini,Attacking Midfield,"Oct 11, 2001",22,Italy,,"1,88m",right,"Jan 10, 2024",AC Milan,€3.00m,,"On loan from AC Milan until Jun 30, 2024",€3.00m
1355,1012421,Matija Popovic,Attacking Midfield,"Jan 8, 2006",18,Serbia,,"1,93m",right,"Jan 25, 2024",FK Partizan Belgrade U19,€2.00m,,"Joining: SSC Napoli; date: Jul 1, 2024; fee: free transfer",€2.00m
1356,433584,Alessio Zerbin,Left Winger,"Mar 3, 1999",25,Italy,,"1,82m",right,"Jan 25, 2024",SSC Napoli,€3.50m,,"On loan from SSC Napoli until Jun 30, 2024",€3.50m
1357,20005,Papu Gómez,Left Winger,"Feb 15, 1988",36,Argentina,,"1,67m",right,"Sep 29, 2023",Without Club,,"Doping ban - until Oct 19, 2025 - cross-competition","Joined from Without Club; date: Sep 29, 2023; fee: -",
1358,146752,Gianluca Caprari,Second Striker,"Jul 30, 1993",30,Italy,,"1,71m",right,"Jul 1, 2023",Hellas Verona,€5.00m,"Cruciate ligament tear - Return expected on Apr 30, 2024","Joined from Hellas Verona; date: Jul 1, 2023; fee: €7.50m",€5.00m
1359,487843,Lorenzo Colombo,Centre-Forward,"Mar 8, 2002",22,Italy,,"1,83m",left,"Sep 1, 2023",AC Milan,€7.00m,,"On loan from AC Milan until Jun 30, 2024",€7.00m
1360,347253,Dany Mota,Centre-Forward,"May 2, 1998",25,Portugal,,"1,80m",right,"Jul 1, 2020",Juventus U23,€5.00m,,,€5.00m
1361,67556,Milan Djuric,Centre-Forward,"May 22, 1990",33,Bosnia-Herzegovina,,"1,99m",right,"Jan 26, 2024",Hellas Verona,€1.50m,,"Joined as a winter arrival from: Hellas Verona; date: Jan 26, 2024; fee: €2.00m",€1.50m
1362,543666,Stefano Turati,Goalkeeper,"Sep 5, 2001",22,Italy,,"1,88m",right,"Jul 13, 2023",US Sassuolo,€7.00m,,"On loan from US Sassuolo until Jun 30, 2024",€7.00m
1363,370701,Michele Cerofolini,Goalkeeper,"Jan 4, 1999",25,Italy,,"1,88m",right,"Aug 14, 2023",ACF Fiorentina,€500k,,"Joined from ACF Fiorentina; date: Aug 14, 2023; fee: free transfer",€500k
1364,43217,Pierluigi Frattali,Goalkeeper,"Dec 1, 1985",38,Italy,,"1,85m",right,"Aug 29, 2023",SSC Bari,€100k,,"Joined from SSC Bari; date: Aug 29, 2023; fee: ?",€100k
1365,461833,Caleb Okoli,Centre-Back,"Jul 13, 2001",22,Italy,,"1,91m",right,"Sep 1, 2023",Atalanta BC,€8.00m,,"On loan from Atalanta BC until Jun 30, 2024",€8.00m
1366,550116,Ilario Monterisi,Centre-Back,"Dec 19, 2001",22,Italy,,"1,90m",right,"Jul 14, 2023",US Lecce,€3.00m,,"Joined from US Lecce; date: Jul 14, 2023; fee: ?",€3.00m
1367,247377,Kevin Bonifazi,Centre-Back,"May 19, 1996",27,Italy,,"1,87m",right,"Jan 8, 2024",Bologna FC 1909,€2.50m,,"On loan from Bologna FC 1909 until Jun 30, 2024",€2.50m
1368,88706,Simone Romagnoli,Centre-Back,"Feb 9, 1990",34,Italy,,"1,93m",right,"Jul 25, 2023",US Lecce,€800k,,"Joined from US Lecce; date: Jul 25, 2023; fee: €100k",€800k
1369,1159022,Mateus Lusuardi,Centre-Back,"Jan 8, 2004",20,Brazil,,"1,90m",left,"Aug 11, 2023",Criciúma EC U20,€300k,,"Joined from Criciúma EC U20; date: Aug 11, 2023; fee: ?",€300k
1370,457237,Sergio Kalaj,Centre-Back,"Jan 28, 2000",24,Albania,,"1,93m",right,"Jan 13, 2022",Carrarese Calcio 1908,€200k,unknown injury - Return unknown,,€200k
1371,297645,Riccardo Marchizza,Left-Back,"Mar 26, 1998",26,Italy,,"1,86m",left,"Jul 13, 2023",US Sassuolo,€2.50m,,"Joined from US Sassuolo; date: Jul 13, 2023; fee: €1.50m",€2.50m
1372,445126,Emanuele Valeri,Left-Back,"Dec 7, 1998",25,Italy,,"1,80m",left,"Jan 31, 2024",US Cremonese,€2.30m,,"Joined as a winter arrival from: US Cremonese; date: Jan 31, 2024; fee: free transfer",€2.30m
1373,804812,Anthony Oyono,Right-Back,"Apr 12, 2001",22,Gabon,,"1,84m",right,"Jan 30, 2022",US Boulogne,€2.50m,Ankle sprain - Return unknown,,€2.50m
1374,298975,Pol Lirola,Right-Back,"Aug 13, 1997",26,Spain,,"1,83m",right,"Aug 28, 2023",Olympique Marseille,€2.00m,,"On loan from Olympique Marseille until Jun 30, 2024",€2.00m
1375,671915,Enzo Barrenechea,Defensive Midfield,"May 22, 2001",22,Argentina,,"1,86m",right,"Aug 15, 2023",Juventus FC,€6.00m,,"On loan from Juventus FC until Jun 30, 2024",€6.00m
1376,226025,Luca Mazzitelli,Central Midfield,"Nov 15, 1995",28,Italy,,"1,84m",right,"Jul 1, 2023",AC Monza,€4.00m,Team captain,"Joined from AC Monza; date: Jul 1, 2023; fee: ?",€4.00m
1377,459128,Marco Brescianini,Central Midfield,"Jan 20, 2000",24,Italy,,"1,88m",left,"Jul 7, 2023",AC Milan,€3.00m,,"Joined from AC Milan; date: Jul 7, 2023; fee: ?",€3.00m
1378,416386,Abdou Harroui,Central Midfield,"Jan 13, 1998",26,Morocco,,"1,82m",both,"Jul 13, 2023",US Sassuolo,€2.70m,"muscular problems - Return expected on Apr 7, 2024","Joined from US Sassuolo; date: Jul 13, 2023; fee: €2.50m",€2.70m
1379,392966,Nadir Zortea,Right Midfield,"Jun 19, 1999",24,Italy,,"1,75m",right,"Jan 18, 2024",Atalanta BC,€2.00m,,"On loan from Atalanta BC until Jun 30, 2024",€2.00m
1380,627226,Reinier,Attacking Midfield,"Jan 19, 2002",22,Brazil,,"1,85m",right,"Sep 1, 2023",Real Madrid,€4.00m,,"On loan from Real Madrid until Jun 30, 2024",€4.00m
1381,205677,Luca Garritano,Attacking Midfield,"Feb 11, 1994",30,Italy,,"1,72m",right,"Aug 7, 2021",Chievo Verona,€1.40m,,,€1.40m
1382,337811,Francesco Gelli,Attacking Midfield,"Oct 15, 1996",27,Italy,,"1,73m",right,"Jan 31, 2023",UC AlbinoLeffe,€1.00m,unknown injury - Return unknown,,€1.00m
1383,989621,İsak Vural,Attacking Midfield,"May 28, 2006",17,Türkiye,,"1,89m",right,"Feb 1, 2024",Hammarby IF,€200k,,"Joined as a winter arrival from: Hammarby IF; date: Feb 1, 2024; fee: ?",€200k
1384,744728,Arijon Ibrahimovic,Left Winger,"Dec 11, 2005",18,Germany,,"1,76m",right,"Sep 1, 2023",Bayern Munich,€4.00m,,"On loan from Bayern Munich until Jun 30, 2024",€4.00m
1385,398030,Giuseppe Caso,Left Winger,"Dec 9, 1998",25,Italy,,"1,72m",right,"Jul 16, 2022",Genoa CFC,€2.00m,,,€2.00m
